artifact_id,cdli_comments,designation,artifact_type,period,provenience,written_in,archive,composite_no,seal_no,composites,seals,museum_no,accession_no,condition_description,artifact_preservation,period_comments,provenience_comments,artifact_type_comments,is_provenience_uncertain,is_period_uncertain,is_artifact_type_uncertain,is_school_text,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,artifact_comments,seal_information,collections,dates,alternative_years,genres,languages,materials,publications_key,publications_type,publications_exact_ref,publications_comment,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
1398,,"ATU 5, pl. 081, W 9655,z",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15349",,,,,,,0,0,0,0,37.0,17.0,25.0,,,"W 09655,z","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 81, W 9655,z; 175","37x25x17 - same locus as W 9578,a - ATU 1, 175 - 22.1.1931 - a notation 9N34 at the bottom of the tablet was erased - see P. Damerow and R. Englund, ATU 2, p. 147.; ",,," ",0,0,,,0,0,0,0,,
1399,,"ATU 5, pl. 082, W 9655,aa",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14786",,,,,,,0,0,0,0,48.0,18.0,38.0,,,"W 09655,aa","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 82, W 9655,aa; 247","48x38x18 - same locus as W 9578,a - ATU 1, 247 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1400,,"ATU 5, pl. 082, W 9655,ab",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14947",,,,,,,0,0,0,0,62.0,27.0,42.0,,,"W 09655,ab","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 82, W 9655,ab; 249","62x42x27 - same locus as W 9578,a - ATU 1, 249 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1401,,"ATU 5, pl. 082, W 9655,ac",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15138",,,,,,,0,0,0,0,74.0,23.0,51.0,,,"W 09655,ac","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 82, W 9655,ac; 331","74x51x23 - same locus as W 9578,a - ATU 1, 331 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1402,,"ATU 5, pl. 082, W 9655,ad",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14882",,,,,,,0,0,0,0,66.0,25.0,45.0,,,"W 09655,ad","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 82, W 9655,ad; 305","66x45x25 - same locus as W 9578,a - ATU 1, 305 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1403,,"ATU 5, pl. 082, W 9655,ae",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14876",,,,,,,0,0,0,0,43.0,24.0,43.0,,,"W 09655,ae","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 82, W 9655,ae; 130","43x43x24 - same locus as W 9578,a - ATU 1, 130 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1405,,"ATU 5, pl. 083, W 9655,ag",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15244",,,,,,,0,0,0,0,80.0,21.0,37.0,,,"W 09655,ag","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 83, W 9655,ag; 193","80x37x21 - same locus as W 9578,a - ATU 1, 193 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1406,,"ATU 5, pl. 083, W 9655,ah",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14772",,,,,,,0,0,0,0,51.0,17.0,32.0,,,"W 09655,ah","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 83, W 9655,ah; 82","51x32x17 - same locus as W 9578,a - ATU 1, 82 - 22.1.1931 - ""waster.""; ",,," ",0,0,,,0,0,0,0,,
1407,,"ATU 5, pl. 083, W 9655,ai",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14898",,,,,,,0,0,0,0,67.0,28.0,47.0,,,"W 09655,ai","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 83, W 9655,ai; 267","67x47x28 - same locus as W 9578,a - ATU 1, 267 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1408,,"ATU 5, pl. 083, W 9655,ak",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,S999999,"VAT 15220",,,,,,,0,0,0,0,40.0,20.0,40.0,,,"W 09655,ak","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 83, W 9655,ak; 566","40x40x20 - same locus as W 9578,a - ATU 1, 566 - 22.1.1931 - sealed tablet.; ",,," ",0,0,,,0,0,0,0,,
1409,,"ATU 5, pl. 083, W 9655,al",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15269",,,,,,,0,0,0,0,33.0,18.0,26.0,,,"W 09655,al","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 83, W 9655,al","33x26x18 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1410,,"ATU 5, pl. 083, W 9655,am",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14945",,,,,,,0,0,0,0,42.0,19.0,35.0,,,"W 09655,am","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 83, W 9655,am; 538","42x35x19 - same locus as W 9578,a - ATU 1, 538 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1411,,"ATU 5, pl. 084, W 9655,an",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15279",,,,,,,0,0,0,0,36.0,16.0,29.0,,,"W 09655,an","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 84, W 9655,an","36x29x16 - same locus as W 9578,a - 22.1.1931.",,," ",0,0,,,0,0,0,0,,
1412,,"ATU 5, pl. 084, W 9655,ao",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15060",,,,,,,0,0,0,0,60.0,23.0,29.0,,,"W 09655,ao","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 84, W 9655,ao; 529","60x29x23 - same locus as W 9578,a - ATU 1, 529 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1413,,"ATU 5, pl. 084, W 9655,ap",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15189",,,,,,,0,0,0,0,70.0,28.0,24.0,,,"W 09655,ap","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 84, W 9655,ap; 548","70x24x28 - same locus as W 9578,a - ATU 1, 548 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1414,,"ATU 5, pl. 084, W 9655,aq",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15238",,,,,,,0,0,0,0,61.0,31.0,40.0,,,"W 09655,aq","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 84, W 9655,aq; 387","61x40x31 - same locus as W 9578,a - ATU 1, 387 - 22.1.1931 - ""waster.""; ",,," ",0,0,,,0,0,0,0,,
1415,,"ATU 5, pl. 084, W 9655,ar",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15239",,,,,,,0,0,0,0,41.0,27.0,52.0,,,"W 09655,ar","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 84, W 9655,ar; 389","41x52x27 - same locus as W 9578,a - ATU 1, 389 - 22.1.1931 - ""waster.""; ",,," ",0,0,,,0,0,0,0,,
1416,,"ATU 5, pl. 085, W 9655,as",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14757",,,,,,,0,0,0,0,41.0,17.0,32.0,,,"W 09655,as","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 85, W 9655,as; 141","41x32x17 - same locus as W 9578,a - ATU 1, 141 - 22.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1417,,"ATU 5, pl. 085, W 9655,cq",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14829",,,,,,,0,0,0,0,34.0,13.0,28.0,,,"W 09655,cq","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 85, W 9655,cq; 126","34x28x13 - same locus as W 9578,a - ATU 1, 126 - 22.1.1931 - the excavation number is certainly incorrect, since no tablet numbers between 9655,as and ,cq are recorded.; ",,," ",0,0,,,0,0,0,0,,
1418,,"ATU 5, pl. 085, W 9656,a1",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14995",,,,,,,0,0,0,0,66.0,29.0,46.0,,,"W 09656,a1","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1; sec1387","primary; history; history","pl. 85, W 9656,a1; 333; ","66x46x29 - same locus as W 9578,a (the original entry in the excavation finds catalogue corresponding to the group of texts W 9656 was corrected in Berlin from Qa XVI,3 to Qa XVI,2 - see the remarks above to W 9655) - ATU 1, 333 - A. Vaiman, Soob. Gos. Erm. 2; ; ",,," ",0,0,,,0,0,0,0,,
1419,,"ATU 5, pl. 085, W 9656,a2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15226",,,,,,,0,0,0,0,36.0,21.0,29.0,,,"W 09656,a2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 85, W 9656,a2","36x29x21 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1420,,"ATU 5, pl. 085, W 9656,b",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14930",,,,,,,0,0,0,0,62.0,26.0,47.0,,,"W 09656,b","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1; Szarzyńska1970Uruk","primary; history; history","pl. 85, W 9656,b; 287; p. 10","62x47x26 - same locus as W 9578,a - ATU 1, 287 - 23.1.1931 - N45: 10,5mm, N14: 4mm.; ; ",,," ",0,0,,,0,0,0,0,,
1421,,"ATU 5, pl. 085, W 9656,c",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14812",,,,,,,0,0,0,0,35.0,16.0,31.0,,,"W 09656,c","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 85, W 9656,c; 233","35x31x16 - same locus as W 9578,a - ATU 1, 233 - 23.1.1931 - numerical notations in the EN system.; ",,," ",0,0,,,0,0,0,0,,
1422,,"ATU 5, pl. 085, W 9656,d",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15340",,,,,,,0,0,0,0,39.0,25.0,43.0,,,"W 09656,d","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 85, W 9656,d","39x43x25 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1424,,"ATU 5, pl. 086, W 9656,f",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15191",,,,,,,0,0,0,0,82.0,31.0,45.0,,,"W 09656,f","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 86, W 9656,f; 550","82x45x31 - same locus as W 9578,a - ATU 1, 550 - 23.1.1931 - an account of apparent plow oxen, of which the second column is a copy of the account W 9656,dr.; ",,," ",0,0,,,0,0,0,0,,
1425,,"ATU 5, pl. 086, W 9656,g",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14993",,,,,,,0,0,0,0,93.0,35.0,64.0,,,"W 09656,g","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 86, W 9656,g; 351","93x64x35 - same locus as W 9578,a - ATU 1, 351 - 23.1.1931 - note the correspondence of the ideograms representing professions in this text with the first entries of the lexical list Lú A (ATU 3, pp. 14-19).; ",,," ",0,0,,,0,0,0,0,,
1426,,"ATU 5, pl. 086, W 9656,h2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15224",,,,,,,0,0,0,0,32.0,23.0,32.0,,,"W 09656,h2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1; sec1394","primary; history; history","pl. 86, W 9656,h2; 484; ","32x32x23 - same locus as W 9578,a - ATU 1, 484.; ; ",,," ",0,0,,,0,0,0,0,,
1427,,"ATU 5, pl. 086, W 9656,i",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14800",,,,,,,0,0,0,0,48.0,19.0,35.0,,,"W 09656,i","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 86, W 9656,i; 228","48x35x19 - same locus as W 9578,a - ATU 1, 228 - 23.1.1931 - numerical notations in the EN system together with use of an accounting(?) line on corner of reverse.; ",,," ",0,0,,,0,0,0,0,,
1428,,"ATU 5, pl. 086, W 9656,k",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14694",,,,,,,0,0,0,0,45.0,15.0,33.0,,,"W 09656,k","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1; Szarzyńska1970Uruk","primary; history; history","pl. 86, W 9656,k; 71; p. 10","45x33x15 - same locus as W 9578,a - ATU 1, 71 - 23.1.1931.; ; ",,," ",0,0,,,0,0,0,0,,
1429,,"ATU 5, pl. 087, W 9656,l",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14996",,,,,,,0,0,0,0,65.0,25.0,50.0,,,"W 09656,l","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 87, W 9656,l; 332","65x50x25 - same locus as W 9578,a - ATU 1, 332 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1432,,"ATU 5, pl. 087, W 9656,n2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15365",,,,,,,0,0,0,0,67.0,27.0,45.0,,,"W 09656,n2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 87, W 9656,n2; 357","67x45x27 - same locus as W 9578,a - ATU 1, 357 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1433,,"ATU 5, pl. 087, W 9656,o",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14683",,,,,,,0,0,0,0,37.0,15.0,27.0,,,"W 09656,o","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1; sec1404","primary; history; history","pl. 87, W 9656,o; 26; ","37x27x15 - same locus as W 9578,a - ATU 1, 26 - A. Vaiman, VDI 1974/2, 139 (=BagM 20, 122), Nr. 1 Vs. - 23.1.1931.; ; ",,," ",0,0,,,0,0,0,0,,
1434,,"ATU 5, pl. 087, W 9656,p",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14802",,,,,,,0,0,0,0,39.0,18.0,29.0,,,"W 09656,p","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 87, W 9656,p; 221","39x29x18 - same locus as W 9578,a - ATU 1, 221 - 23.1.1931 - numerical notations in the EN system together with use of an accounting(?) line on corner of reverse.; ",,," ",0,0,,,0,0,0,0,,
1435,,"ATU 5, pl. 087, W 9656,q",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,S999999,"VAT 15292",,,,,,,0,0,0,0,47.0,29.0,45.0,,,"W 09656,q","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 87, W 9656,q","47x45x29 - same locus as W 9578,a - 23.1.1931 - VAT number written above stricken VAT 17823 - sealed tablet.",,," ",0,0,,,0,0,0,0,,
1436,,"ATU 5, pl. 088, W 9656,r+",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15174",,,,,,,0,0,0,0,76.0,39.0,51.0,,,"W 09656,r + W 09656,ry","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 88, W 9656,r+; 284","76x51x39 - same locus as W 9578,a - ATU 1, 284 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1437,,"ATU 5, pl. 088, W 9656,s",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14784",,,,,,,0,0,0,0,31.0,13.0,25.0,,,"W 09656,s","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 88, W 9656,s; 134","31x25x13 - same locus as W 9578,a - ATU 1, 134 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1438,,"ATU 5, pl. 088, W 9656,t",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15194",,,,,,,0,0,0,0,32.0,21.0,45.0,,,"W 09656,t","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 88, W 9656,t; 556","32x45x21 - same locus as W 9578,a - ATU 1, 556 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1439,,"ATU 5, pl. 088, W 9656,v",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14971",,,,,,,0,0,0,0,31.0,20.0,49.0,,,"W 09656,v","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 88, W 9656,v; 411","31x49x20 - same locus as W 9578,a - ATU 1, 411 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1440,,"ATU 5, pl. 088, W 9656,w",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14957",,,,,,,0,0,0,0,42.0,28.0,44.0,,,"W 09656,w","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 88, W 9656,w; 380","42x44x28 - same locus as W 9578,a - ATU 1, 380 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1442,,"ATU 5, pl. 088, W 9656,z",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15113",,,,,,,0,0,0,0,69.0,28.0,29.0,,,"W 09656,z","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 88, W 9656,z; 530","69x29x28 - same locus as W 9578,a - ATU 1, 530 - 23.1.1931 - see the remarks to W 9123,b - note the correspondence of the ideograms representing professions in this text with the first entries of the lexical list Lú A (ATU 3, pp. 14-19).; ",,," ",0,0,,,0,0,0,0,,
1443,,"ATU 5, pl. 089, W 9656,aa",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15061",,,,,,,0,0,0,0,80.0,31.0,40.0,,,"W 09656,aa","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 89, W 9656,aa; 532","80x40x31 - same locus as W 9578,a - ATU 1, 532 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
