"tablet.id","signs.orig.vec","signs.expand.vec","num.char","huni.chars","hrate.chars","ttr.chars","rm.chars"
"P000001","1(N01) _ 1(N01) _ TIM _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ GAL~a _ UMUN2 _ 1(N01) _ DUB~a _ 1(N01) _ 1(N01) _ UB","N01 _ N01 _ TIM _ N01 _ N01 _ N01 _ N01 _ GAL~a _ UMUN2 _ N01 _ DUB~a _ N01 _ N01 _ UB",27,1.91655263739254,1.60314661157589,0.259259259259259,"0"
"P000002","SZITA~a1 _ 1(N01) _ GAL~a _ SILA4~b _ 1(N01) _ GAL~a _ SZAB~a","SZITA~a1 _ N01 _ GAL~a _ SILA4~b _ N01 _ GAL~a _ SZAB~a",13,2.19968779473133,1.43209681795521,0.461538461538462,"0"
"P000008","NI~b _ TUR _ 1(N01) _ SAL _ ZATU750","NI~b _ TUR _ N01 _ SAL _ ZATU750",9,2.28103611255342,1.63073908549656,0.666666666666667,"0"
"P000009","1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ GAL~a _ 1(N01) _ 1(N01)","N01 _ N01 _ N01 _ N01 _ N01 _ GAL~a _ N01 _ N01",15,1.28669266835475,1.03530266478922,0.2,"0"
"P000010","1(N01) _ NUN~a _ 1(N01) _ EN~a _ AMAR _ 1(N01) _ 1(N01) _ 1(N01) _ IB~a _ ZATU686~a _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ NUN~a _ N01 _ EN~a _ AMAR _ N01 _ N01 _ N01 _ IB~a _ ZATU686~a _ N01 _ N01 _ N01",25,1.96307418942857,1.56556126117761,0.28,"0"
"P000011","1(N01) _ DI _ 1(N01) _ NAM2 _ NAM2 _ 1(N01) _ NAM2 _ URU~a1 _ 1(N01) _ NAM2 _ ERIN _ 1(N01) _ GAL~a _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ GAL~a _ TE _ 1(N01) _ GAL~a _ SUKKAL _ 1(N01) _ GADA~a _ SUKKAL _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ GUG2 _ 1(N01) _ 1(N01)","N01 _ DI _ N01 _ NAM2 _ NAM2 _ N01 _ NAM2 _ URU~a1 _ N01 _ NAM2 _ ERIN _ N01 _ GAL~a _ N01 _ N01 _ N01 _ N01 _ GAL~a _ TE _ N01 _ GAL~a _ SUKKAL _ N01 _ GADA~a _ SUKKAL _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ GUG2 _ N01 _ N01",87,1.9720731416757,1.44625386054099,0.126436781609195,"0"
"P000012","1(N01) _ NIMGIR _ 1(N01) _ SIG7 _ 1(N01) _ SUHUR _ 1(N01) _ 1(N01) _ TAR~a _ 1(N01) _ GAL~a _ DU6~b _ 1(N01) _ KUR~a _ 1(N01) _ 1(N01)","N01 _ NIMGIR _ N01 _ SIG7 _ N01 _ SUHUR _ N01 _ N01 _ TAR~a _ N01 _ GAL~a _ DU6~b _ N01 _ KUR~a _ N01 _ N01",31,2.14346457015757,1.86161748279228,0.290322580645161,"0"
"P000013","1(N01) _ ERIM~a _ NE~a _ 1(N01) _ 1(N01)","N01 _ ERIM~a _ NE~a _ N01 _ N01",9,1.7527152789797,1.19112436896772,0.444444444444444,"0"
"P000014","1(N01) _ SZUBUR _ 1(N01) _ |1(N57).SZUBUR| _ 1(N01) _ |2(N57).SZUBUR| _ 1(N01) _ U4 _ 1(N01) _ 1(N01) _ ME~a _ SZUBUR _ 1(N01) _ RAD~a@g _ SZUBUR _ 1(N01) _ SZUBUR _ 1(N01) _ ZATU686~a _ BU~a _ SZUBUR _ 1(N01) _ BU~a _ SZUBUR _ 1(N01) _ 1(N01) _ PAP~a _ 1(N01) _ 1(N01) _ SZUBUR _ 1(N01) _ KASKAL _ SZUBUR _ 1(N01) _ LAM~b _ SZUBUR _ 1(N01) _ SZUBUR _ 1(N01) _ SZUBUR _ 1(N01) _ SZUBUR _ 1(N01) _ UB _ SZUBUR _ 1(N01) _ MUSZEN _ SZUBUR _ 1(N01) _ TUM~a _ SZUBUR _ 1(N01) _ GI _ SZUBUR _ 1(N01) _ UR~a _ SZUBUR _ 1(N01) _ SZA3~a1 _ SZUBUR _ 1(N01) _ GAN2 _ SZUBUR _ 1(N01) _ SZUBUR _ 1(N01) _ GURUSZDA _ SZUBUR _ 1(N01) _ A _ SZUBUR _ 1(N01) _ SAGSZU _ SZUBUR _ 1(N01) _ BAHAR2~a _ SZUBUR _ 1(N01) _ SZUBUR _ AB2 _ 1(N01) _ 1(N01) _ 1(N01) _ SZUBUR _ |BU~a+DU6~a| _ 1(N01) _ SZUBUR _ LAGAB~a _ 1(N01) _ SZUBUR _ GI6 _ 1(N01) _ U4 _ 1(N01) _ BU~a _ SZUBUR _ 1(N01) _ URI3~a _ SZUBUR _ 1(N01) _ KAL~b1 _ SZUBUR _ 1(N01) _ 1(N57) _ SZUBUR _ 1(N01) _ SZUBUR _ KU6~a _ 1(N01) _ SZUBUR _ 1(N01) _ EN~a _ 1(N01) _ SZUBUR _ SUHUR _ 1(N01) _ SZUBUR _ MU _ 1(N01) _ TE _ SZUBUR _ 1(N01) _ ZATU758 _ SZUBUR _ 1(N01) _ 1(N01) _ BAHAR2~a _ SZUBUR _ 1(N01) _ AN _ SZUBUR _ 1(N01) _ SZUBUR _ GIR3~a _ 1(N01) _ |3(N57).SZUBUR| _ 1(N01) _ SZE3 _ SZUBUR _ 1(N01) _ 1(N01) _ SZUBUR _ 1(N01) _ SZUBUR _ MAH~a _ 5(N14) _ 8(N01)","N01 _ SZUBUR _ N01 _ |1(N57).SZUBUR| _ N01 _ |2(N57).SZUBUR| _ N01 _ U4 _ N01 _ N01 _ ME~a _ SZUBUR _ N01 _ RAD~a@g _ SZUBUR _ N01 _ SZUBUR _ N01 _ ZATU686~a _ BU~a _ SZUBUR _ N01 _ BU~a _ SZUBUR _ N01 _ N01 _ PAP~a _ N01 _ N01 _ SZUBUR _ N01 _ KASKAL _ SZUBUR _ N01 _ LAM~b _ SZUBUR _ N01 _ SZUBUR _ N01 _ SZUBUR _ N01 _ SZUBUR _ N01 _ UB _ SZUBUR _ N01 _ MUSZEN _ SZUBUR _ N01 _ TUM~a _ SZUBUR _ N01 _ GI _ SZUBUR _ N01 _ UR~a _ SZUBUR _ N01 _ SZA3~a1 _ SZUBUR _ N01 _ GAN2 _ SZUBUR _ N01 _ SZUBUR _ N01 _ GURUSZDA _ SZUBUR _ N01 _ A _ SZUBUR _ N01 _ SAGSZU _ SZUBUR _ N01 _ BAHAR2~a _ SZUBUR _ N01 _ SZUBUR _ AB2 _ N01 _ N01 _ N01 _ SZUBUR _ |BU~a+DU6~a| _ N01 _ SZUBUR _ LAGAB~a _ N01 _ SZUBUR _ GI6 _ N01 _ U4 _ N01 _ BU~a _ SZUBUR _ N01 _ URI3~a _ SZUBUR _ N01 _ KAL~b1 _ SZUBUR _ N01 _ N57 _ SZUBUR _ N01 _ SZUBUR _ KU6~a _ N01 _ SZUBUR _ N01 _ EN~a _ N01 _ SZUBUR _ SUHUR _ N01 _ SZUBUR _ MU _ N01 _ TE _ SZUBUR _ N01 _ ZATU758 _ SZUBUR _ N01 _ N01 _ BAHAR2~a _ SZUBUR _ N01 _ AN _ SZUBUR _ N01 _ SZUBUR _ GIR3~a _ N01 _ |3(N57).SZUBUR| _ N01 _ SZE3 _ SZUBUR _ N01 _ N01 _ SZUBUR _ N01 _ SZUBUR _ MAH~a _ N14 N14 N14 N14 N14 _ N01 N01 N01 N01 N01 N01 N01 N01",304,2.6254804191318,2.45837491914019,0.141447368421053,"0.0363036303630363"
"P000015","DUG~b _ 1(N01) _ DUG~c _ 1(N01) _ |DUG+ASZ~c| _ 1(N01) _ UKKIN~b _ 1(N01) _ MUD3~a _ 1(N01) _ 1(N01) _ KISIM~b _ 1(N01) _ NI~b _ 1(N01) _ IR~b _ 1(N01) _ HI _ IR~b _ 1(N01) _ 1(N01) _ SU~a _ NI~b _ 1(N01) _ 3(N57) _ SU~a _ NI~b _ 1(N01) _ |DUG~bxSZE~a| _ 1(N01) _ 1(N01) _ |DUG~bxKASKAL| _ 1(N01) _ KASZ~b _ 1(N01) _ |DUG~bxGESZTU~b| _ 1(N01) _ 1(N01) _ |DUG~bxNAGA~a| _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ |DUG~bxX| _ 1(N01) _ |DUG~bxGISZ| _ 1(N01) _ GISZ _ |DUG~bxGISZ| _ 1(N01) _ LA2 _ ERIM~b2 _ 1(N01) _ SIG2~d1 _ 1(N01) _ U4 _ 1(N01) _ SIG2~d1 _ 1(N01) _ NI~b _ SIG2~d1 _ 1(N01) _ KU6~a _ SIG2~d1 _ 1(N01) _ 1(N01) _ SI _ SIG2~d1 _ SIG2~d1 _ SAG _ SIG2~d1 _ EZEN~a _ SIG2~d1 _ 1(N01) _ 1(N01) _ MUD3~c _ 1(N01) _ 1(N01) _ GAL~a _ 1(N01) _ 1(N57) _ TAK4~a _ TUN3~b _ 1(N01) _ 3(N57) _ TAK4~a _ TUN3~b _ 1(N01) _ NAGAR~a _ SZITA~a1 _ AN _ SZITA~a1 _ 1(N01) _ 1(N57) _ TAK4~a _ 1(N01) _ 1(N34) _ SZA3~a2","DUG~b _ N01 _ DUG~c _ N01 _ |DUG+ASZ~c| _ N01 _ UKKIN~b _ N01 _ MUD3~a _ N01 _ N01 _ KISIM~b _ N01 _ NI~b _ N01 _ IR~b _ N01 _ HI _ IR~b _ N01 _ N01 _ SU~a _ NI~b _ N01 _ N57 N57 N57 _ SU~a _ NI~b _ N01 _ |DUG~bxSZE~a| _ N01 _ N01 _ |DUG~bxKASKAL| _ N01 _ KASZ~b _ N01 _ |DUG~bxGESZTU~b| _ N01 _ N01 _ |DUG~bxNAGA~a| _ N01 _ N01 _ N01 _ N01 _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxGISZ| _ N01 _ GISZ _ |DUG~bxGISZ| _ N01 _ LA2 _ ERIM~b2 _ N01 _ SIG2~d1 _ N01 _ U4 _ N01 _ SIG2~d1 _ N01 _ NI~b _ SIG2~d1 _ N01 _ KU6~a _ SIG2~d1 _ N01 _ N01 _ SI _ SIG2~d1 _ SIG2~d1 _ SAG _ SIG2~d1 _ EZEN~a _ SIG2~d1 _ N01 _ N01 _ MUD3~c _ N01 _ N01 _ GAL~a _ N01 _ N57 _ TAK4~a _ TUN3~b _ N01 _ N57 N57 N57 _ TAK4~a _ TUN3~b _ N01 _ NAGAR~a _ SZITA~a1 _ AN _ SZITA~a1 _ N01 _ N57 _ TAK4~a _ N01 _ N34 _ SZA3~a2",201,2.9131122052205,2.60145727855635,0.189054726368159,"0.02"
"P000019","1(N01) _ GAL~a _ SZUBUR _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ GAL~a _ SZUBUR _ N01 _ N01 _ N01",11,1.67673703005213,1.18443851467426,0.363636363636364,"0"
"P000020","1(N01) _ NUN~a _ 1(N01) _ TUR3~a","N01 _ NUN~a _ N01 _ TUR3~a",7,1.84237099317711,1.20839638639549,0.571428571428571,"0"
"P000021","1(N01) _ 1(N01) _ GURUSZ~a _ KI _ 1(N01) _ |KAK~a.GA2~a1| _ 1(N01) _ |KAK~a.GA2~a1| _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ UR~a _ 1(N01) _ 3(N57) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ GURUSZ~a _ KI _ N01 _ |KAK~a.GA2~a1| _ N01 _ |KAK~a.GA2~a1| _ N01 _ N01 _ N01 _ N01 _ UR~a _ N01 _ N57 N57 N57 _ N01 _ N01 _ N01 _ N01 _ N01",41,1.92417446397423,1.45215115538714,0.170731707317073,"0.05"
"P000022","1(N01) _ ZATU707~a _ ZATU686~a _ ZATU707~a _ ZATU707~a _ KA~a _ E2~a _ E2~a _ KA~a _ LAGAB~b _ ZATU707~a","N01 _ ZATU707~a _ ZATU686~a _ ZATU707~a _ ZATU707~a _ KA~a _ E2~a _ E2~a _ KA~a _ LAGAB~b _ ZATU707~a",21,2.23901832997525,1.65773660508064,0.333333333333333,"0"
"P000023","1(N01) _ 1(N01) _ SZITA~b1 _ 1(N01) _ SZITA~a1 _ 1(N01) _ 1(N01) _ 1(N01) _ SZA _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ SZITA~a1 _ 1(N01) _ |SZITA~a1xKAK~a| _ 1(N01) _ |SZITA~a1xSZU| _ 1(N01) _ |SZITA~a1xKAK~a| _ 1(N01) _ |SZITA~a1xSZU|","N01 _ N01 _ SZITA~b1 _ N01 _ SZITA~a1 _ N01 _ N01 _ N01 _ SZA _ N01 _ N01 _ N01 _ N01 _ N01 _ SZITA~a1 _ N01 _ |SZITA~a1xKAK~a| _ N01 _ |SZITA~a1xSZU| _ N01 _ |SZITA~a1xKAK~a| _ N01 _ |SZITA~a1xSZU|",45,1.87605632868193,1.37624070195059,0.155555555555556,"0"
"P000024","1(N01) _ SANGA~a _ 1(N01) _ BUR2","N01 _ SANGA~a _ N01 _ BUR2",7,1.84237099317711,1.20839638639549,0.571428571428571,"0"
"P000025","1(N01) _ DUG~c _ 1(N01) _ PAP~a _ 1(N01) _ NAM2 _ 1(N01) _ PAP~a _ 3(N57) _ 1(N01) _ 1(N01) _ NAM2@g _ 1(N01) _ SUKKAL _ NUN~a _ 1(N01) _ SUKKAL _ 1(N01) _ 1(N01) _ ME~a _ UDU~a _ URU~a1 _ 1(N01) _ 1(N01) _ 1(N01) _ MASZ _ APIN~a _ 1(N01) _ EN~a _ EN~a _ 1(N01) _ 1(N01) _ 3(N57) _ 1(N01) _ AN _ SZU _ 1(N01) _ ME~a _ 1(N01) _ SZU@g _ 1(N01) _ 1(N01) _ 1(N01) _ KU6~a _ 1(N01) _ DA~a _ 1(N01) _ 1(N01) _ 1(N01) _ 3(N57) _ UR3~b2 _ 1(N01) _ EN~a _ UR3~b1 _ 1(N01) _ 1(N01) _ PAP~a _ UR3~b2 _ 1(N01) _ SAL _ 1(N01) _ 1(N01) _ AN _ UR3~b2 _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ |GISZxSZU2~b| _ 1(N01) _ DU _ |GISZxSZU2~b| _ 1(N01) _ LA2 _ NESAG2~b _ 1(N01) _ U2~b _ SAG _ 1(N01) _ U2~b _ 1(N02) _ 1(N01) _ ME~a _ U2~b _ 1(N01) _ LA2 _ U2~b _ 1(N01) _ 1(N01) _ U2~b _ A _ 1(N01) _ EN~a _ BU~b _ U2~b _ DU _ 1(N01) _ ZATU697~a _ 1(N01) _ 3(N57) _ 1(N01) _ 1(N01) _ EN~a _ SZA3~a2 _ 1(N01) _ HI _ EN~a _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ URI3~a _ 1(N01) _ 3(N57) _ URI3~a _ 1(N01) _ |GIR~b.GIR~b| _ 1(N01) _ 1(N01) _ RI8~a _ 1(N01) _ BU~a _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ BU~a _ SAL _ 1(N01) _ ZATU659 _ 1(N01) _ 1(N01) _ 1(N01) _ NUNUZ~c _ DA~a","N01 _ DUG~c _ N01 _ PAP~a _ N01 _ NAM2 _ N01 _ PAP~a _ N57 N57 N57 _ N01 _ N01 _ NAM2@g _ N01 _ SUKKAL _ NUN~a _ N01 _ SUKKAL _ N01 _ N01 _ ME~a _ UDU~a _ URU~a1 _ N01 _ N01 _ N01 _ MASZ _ APIN~a _ N01 _ EN~a _ EN~a _ N01 _ N01 _ N57 N57 N57 _ N01 _ AN _ SZU _ N01 _ ME~a _ N01 _ SZU@g _ N01 _ N01 _ N01 _ KU6~a _ N01 _ DA~a _ N01 _ N01 _ N01 _ N57 N57 N57 _ UR3~b2 _ N01 _ EN~a _ UR3~b1 _ N01 _ N01 _ PAP~a _ UR3~b2 _ N01 _ SAL _ N01 _ N01 _ AN _ UR3~b2 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ |GISZxSZU2~b| _ N01 _ DU _ |GISZxSZU2~b| _ N01 _ LA2 _ NESAG2~b _ N01 _ U2~b _ SAG _ N01 _ U2~b _ N02 _ N01 _ ME~a _ U2~b _ N01 _ LA2 _ U2~b _ N01 _ N01 _ U2~b _ A _ N01 _ EN~a _ BU~b _ U2~b _ DU _ N01 _ ZATU697~a _ N01 _ N57 N57 N57 _ N01 _ N01 _ EN~a _ SZA3~a2 _ N01 _ HI _ EN~a _ N01 _ N01 _ N01 _ N01 _ URI3~a _ N01 _ N57 N57 N57 _ URI3~a _ N01 _ |GIR~b.GIR~b| _ N01 _ N01 _ RI8~a _ N01 _ BU~a _ N01 _ N01 _ N01 _ N01 _ BU~a _ SAL _ N01 _ ZATU659 _ N01 _ N01 _ N01 _ NUNUZ~c _ DA~a",291,2.783348241122,2.39780604582883,0.140893470790378,"0.0344827586206897"
"P000030","1(N01) _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ N01 _ N01",7,0.985228136034252,0.720114450271154,0.285714285714286,"0"
"P000031","1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ BU~a _ SZAB~a _ 1(N01) _ 1(N01) _ GAL~a _ TUR3~a _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ GAL~a _ 1(N01)","N01 _ N01 _ N01 _ N01 _ N01 _ BU~a _ SZAB~a _ N01 _ N01 _ GAL~a _ TUR3~a _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ GAL~a _ N01",37,1.68616636739197,1.2790943604854,0.162162162162162,"0"
"P000033","1(N01) _ KU~b2 _ DU6~b _ 1(N01) _ TAR~a _ DU6~b _ 1(N01)","N01 _ KU~b2 _ DU6~b _ N01 _ TAR~a _ DU6~b _ N01",13,1.98777337148798,1.33688713110603,0.384615384615385,"0"
"P000034","KISZ","KISZ",1,0,0,1,"NA"
"P000035","KU6~a _ KU6~a _ 1(N01) _ DUR2 _ KU6~a _ 1(N01) _ ME~a _ KU6~a _ 1(N01) _ KU6~a _ 1(N01) _ 1(N01) _ AB~a _ KU6~a _ 1(N01) _ KU6~a _ 1(N01) _ SUKUD@g~b _ 1(N01) _ TU~b _ KU6~a _ 1(N01) _ 1(N01) _ GIR~b _ 1(N01) _ KA~a _ KU6~a _ 1(N01) _ KU6~a _ 1(N01) _ 1(N01) _ U2~b _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ NUN~a _ NAM2","KU6~a _ KU6~a _ N01 _ DUR2 _ KU6~a _ N01 _ ME~a _ KU6~a _ N01 _ KU6~a _ N01 _ N01 _ AB~a _ KU6~a _ N01 _ KU6~a _ N01 _ SUKUD@g~b _ N01 _ TU~b _ KU6~a _ N01 _ N01 _ GIR~b _ N01 _ KA~a _ KU6~a _ N01 _ KU6~a _ N01 _ N01 _ U2~b _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ NUN~a _ NAM2",79,2.17987531295877,1.75698658245272,0.164556962025316,"0"
"P000036","1(N01) _ 1(N01) _ SZITA~a1 _ 1(N01) _ |SILA3~axSZU| _ 1(N01) _ 1(N01)","N01 _ N01 _ SZITA~a1 _ N01 _ |SILA3~axSZU| _ N01 _ N01",13,1.61433083515927,1.21867283206115,0.307692307692308,"0"
"P000037","1(N01) _ 1(N01) _ U4 _ 1(N01)","N01 _ N01 _ U4 _ N01",7,1.44881563572518,1.01651150805671,0.428571428571429,"0"
"P000038","1(N01) _ DUG~c _ 1(N01) _ BAPPIR~b _ 1(N01)","N01 _ DUG~c _ N01 _ BAPPIR~b _ N01",9,1.7527152789797,1.22708191172107,0.444444444444444,"0"
"P000039","1(N01) _ IDIGNA _ BU~a _ 1(N01) _ SAG _ RAD~a _ 1(N01) _ GAN2 _ RAD~a _ SANGA~a _ 1(N01) _ ISZ~b _ 1(N01) _ AN _ E2~a _ AN _ GAL~a _ 1(N01) _ DA~a _ PA~a _ 1(N01) _ U4 _ AN _ KI","N01 _ IDIGNA _ BU~a _ N01 _ SAG _ RAD~a _ N01 _ GAN2 _ RAD~a _ SANGA~a _ N01 _ ISZ~b _ N01 _ AN _ E2~a _ AN _ GAL~a _ N01 _ DA~a _ PA~a _ N01 _ U4 _ AN _ KI",47,2.77909317197811,2.39954241475014,0.340425531914894,"0"
"P000040","ZATU647 _ URUDU@g~c","ZATU647 _ URUDU@g~c",3,1.58496250072116,0.861654166907052,1,"0"
"P000041","PAP~a _ SZA3~a2 _ TU~b","PAP~a _ SZA3~a2 _ TU~b",5,1.92192809488736,1.1813781191217,0.8,"0"
"P000042","1(N01) _ 1(N01) _ 1(N01) _ GISZ _ 1(N01) _ IN~b _ 1(N01)","N01 _ N01 _ N01 _ GISZ _ N01 _ IN~b _ N01",13,1.61433083515927,1.3108495689867,0.307692307692308,"0"
"P000043","MUSZEN _ 1(N01) _ 1(N01) _ 1(N57) _ GAN2 _ 1(N01) _ NAGA~a _ TUR3~b _ 1(N01) _ |SILA3~axA| _ 1(N01) _ ME~a _ 1(N01) _ KUSZU2~d _ 1(N01) _ 1(N01) _ AN","MUSZEN _ N01 _ N01 _ N57 _ GAN2 _ N01 _ NAGA~a _ TUR3~b _ N01 _ |SILA3~axA| _ N01 _ ME~a _ N01 _ KUSZU2~d _ N01 _ N01 _ AN",33,2.37772745269179,2.00213218565616,0.333333333333333,"0"
"P000045","1(N01) _ 1(N01) _ KAB _ NAM2 _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ KAB _ NAM2 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01",19,1.48322619697091,1.04444103360601,0.210526315789474,"0"
"P000046","1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ N01",5,0.970950594454669,0.671190309536813,0.4,"0"
"P000047","1(N01) _ HI _ 1(N01)","N01 _ HI _ N01",5,1.52192809488736,0.949185309632967,0.6,"0"
"P000048","1(N01) _ 1(N01) _ 1(N01) _ SUKKAL _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ N01 _ SUKKAL _ N01 _ N01 _ N01",13,1.31432048670618,0.974736263139164,0.230769230769231,"0"
"P000050","1(N01) _ NAM2 _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ ME~a _ NUN~a _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ SANGA~a _ SUKKAL _ A","N01 _ NAM2 _ N01 _ N01 _ N01 _ N01 _ ME~a _ NUN~a _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ SANGA~a _ SUKKAL _ A",35,1.91481392237612,1.50590120482301,0.228571428571429,"0"
"P000051","1(N01) _ GAL~a _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ KU3~a _ 1(N01) _ 1(N01) _ GAL~a _ IM~a _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ |ZATU737xSAL| _ 1(N01)","N01 _ GAL~a _ N01 _ N01 _ N01 _ N01 _ N01 _ KU3~a _ N01 _ N01 _ GAL~a _ IM~a _ N01 _ N01 _ N01 _ N01 _ N01 _ |ZATU737xSAL| _ N01",37,1.68616636739197,1.32672926440198,0.162162162162162,"0"
"P000053","1(N01) _ DUG~c","N01 _ DUG~c",3,1.58496250072116,0.861654166907052,1,"0"
"P000054","1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ ERIN _ 1(N01) _ SANGA~a _ 1(N01) _ GAL~a _ UMUN2 _ 1(N01) _ UMUN2 _ 1(N01) _ GAL~a _ 1(N01) _ GAL~a _ 1(N01) _ IM~a","N01 _ N01 _ N01 _ N01 _ N01 _ ERIN _ N01 _ SANGA~a _ N01 _ GAL~a _ UMUN2 _ N01 _ UMUN2 _ N01 _ GAL~a _ N01 _ GAL~a _ N01 _ IM~a",37,1.96979700527394,1.55328169912584,0.189189189189189,"0"
"P000055","1(N01) _ 1(N01) _ 1(N01) _ GAL~a _ TE _ 1(N01) _ 1(N01) _ 1(N01) _ UMUN2 _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ N01 _ GAL~a _ TE _ N01 _ N01 _ N01 _ UMUN2 _ N01 _ N01 _ N01",23,1.62864574657914,1.28174689936219,0.217391304347826,"0"
"P000057","1(N01) _ 1(N01) _ GAL~a _ TAG~a2 _ 1(N01) _ SANGA~a _ 1(N01) _ 1(N01) _ 1(N01) _ SAG _ 1(N01) _ ZATU725 _ 1(N01) _ 1(N01) _ ME~a _ 1(N01) _ 1(N01) _ 1(N01) _ GAR _ 1(N01) _ 1(N01) _ 1(N01) _ GAL~a _ SZAGAN _ 1(N01) _ ENGIZ _ 1(N01)","N01 _ N01 _ GAL~a _ TAG~a2 _ N01 _ SANGA~a _ N01 _ N01 _ N01 _ SAG _ N01 _ ZATU725 _ N01 _ N01 _ ME~a _ N01 _ N01 _ N01 _ GAR _ N01 _ N01 _ N01 _ GAL~a _ SZAGAN _ N01 _ ENGIZ _ N01",53,2.07323553054576,1.81093248611083,0.207547169811321,"0"
"P000058","1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ SZE3@t _ GA'AR~a1 _ 1(N01) _ GA'AR~a1 _ 1(N01)","N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ SZE3@t _ GA'AR~a1 _ N01 _ GA'AR~a1 _ N01",21,1.57235166330859,1.23303676888696,0.19047619047619,"0"
"P000060","1(N01) _ 1(N01) _ 1(N01) _ SAL","N01 _ N01 _ N01 _ SAL",7,1.44881563572518,1.00982852918396,0.428571428571429,"0"
"P000061","1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ BU~a _ SZAB~a _ 1(N01) _ NESAG2~a","N01 _ N01 _ N01 _ N01 _ N01 _ BU~a _ SZAB~a _ N01 _ NESAG2~a",17,1.76335842923111,1.44114078485125,0.294117647058824,"0"
"P000062","1(N01) _ ISZ~b _ 1(N01) _ 1(N01) _ SZA3~a1 _ URI _ 1(N01)","N01 _ ISZ~b _ N01 _ N01 _ SZA3~a1 _ URI _ N01",13,1.89199548703902,1.46091582308544,0.384615384615385,"0"
"P000063","1(N01) _ AN _ NU _ GIR~a _ 1(N01) _ ZATU806","N01 _ AN _ NU _ GIR~a _ N01 _ ZATU806",11,2.22219157550668,1.60761491829592,0.545454545454545,"0"
"P000064","1(N01) _ 1(N01) _ U2~b _ |GA~cx1(N14)| _ 1(N01) _ GA'AR~a1 _ 1(N01) _ GA'AR~a1","N01 _ N01 _ U2~b _ |GA~cx1(N14)| _ N01 _ GA'AR~a1 _ N01 _ GA'AR~a1",15,1.93012496531497,1.3827858979296,0.333333333333333,"0"
"P000065","1(N01) _ TA~c _ 1(N01) _ 1(N01)","N01 _ TA~c _ N01 _ N01",7,1.44881563572518,0.946324308612304,0.428571428571429,"0"
