"id","file_id","text_raw","label","text","translation","glossing","segmentation","phonological","morphomic","comment","footnote","corpus_id","filename","language_name_wals","language_name_glotto","iso639_3","year_composed","year_published","mode","genre_broad","genre_narrow","writing_system","special_characters","short_description","source","copyright_short","copyright_long","sample_type","comments","num.char","huni.chars","hrate.chars","ttr.chars","rm.chars"
10105698,11693,"Di sanalah kita selalu temukan cara dan keinginan untuk berjuang.",NA,"Di sanalah kita selalu temukan cara dan keinginan untuk berjuang.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_384.txt","Indonesian","Indonesian","ind",NA,2017,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,65,3.84232953153992,2.68594862552728,0.307692307692308,0
10182648,11787,"Jangan pernah menyentuhku lagi.",NA,"Jangan pernah menyentuhku lagi.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_469.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,31,3.82131194010417,2.69657134786311,0.548387096774194,0
10220487,11826,"Hei, tolong minggir!",NA,"Hei, tolong minggir!",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_503.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,20,3.54643934467102,2.35314875285218,0.65,0.0526315789473684
10228050,11833,"Tee, kau melihatnya?",NA,"Tee, kau melihatnya?",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_51.txt","Indonesian","Indonesian","ind",NA,2017,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,20,3.74643934467102,2.64464076529899,0.75,0.0526315789473684
10228464,11834,"- Keluarkan dia dari sini!",NA,"- Keluarkan dia dari sini!",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_510.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,26,3.54659356429494,2.38951683862781,0.538461538461538,0
10230669,11838,"Dokter, menurut pendapatmu bisakah putra kami menjalani hidup normal?",NA,"Dokter, menurut pendapatmu bisakah putra kami menjalani hidup normal?",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_514.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,69,4.07789932723535,2.77692632301546,0.304347826086957,0
10359976,11983,"Pada akhirnya yang kami lakukan ?",NA,"Pada akhirnya yang kami lakukan ?",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_645.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,33,3.45759024127966,2.46553886589093,0.454545454545455,0
10400130,12030,"Kenapa sekretarisnya berhenti?",NA,"Kenapa sekretarisnya berhenti?",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_688.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,30,3.66957674631639,2.50259603785155,0.5,0
10413288,12046,"Serius, aku masih minum obat.",NA,"Serius, aku masih minum obat.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_701.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,29,3.85730685689813,2.66195025289435,0.586206896551724,0
10472498,12108,"Bagaimana keadaanmu?",NA,"Bagaimana keadaanmu?",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_758.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,20,3.1393538721672,2.32448591071342,0.6,0.0526315789473684
10486761,12120,"Di mana kode satelit itu?",NA,"Di mana kode satelit itu?",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_769.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,25,3.67326968951511,2.52858470657353,0.6,0
10510830,12143,"Aku akan frustasi jika menjadi insinyur dan mungkin aku akan mengutuk Ayah karena memberiku kehidupan!",NA,"Aku akan frustasi jika menjadi insinyur dan mungkin aku akan mengutuk Ayah karena memberiku kehidupan!",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_79.txt","Indonesian","Indonesian","ind",NA,2017,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,102,3.90928583712251,2.63458369391689,0.205882352941176,0
10559454,12198,"Aku pergi dari pintu itu dan tak pernah kembali.",NA,"Aku pergi dari pintu itu dan tak pernah kembali.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_839.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,48,3.86613972022078,2.55405775852234,0.375,0
10588789,12229,"Biarkan aku bertanya satu hal.",NA,"Biarkan aku bertanya satu hal.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_867.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,30,3.65184111379508,2.59512029444079,0.533333333333333,0
10640997,12286,"Joe akan menjadi orang tua angkat hingga kau mengadopsi anaknya, yang bisa kau lakukan setelah Joe mendapat kepemilikan.",NA,"Joe akan menjadi orang tua angkat hingga kau mengadopsi anaknya, yang bisa kau lakukan setelah Joe mendapat kepemilikan.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_918.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,120,3.94262672924852,2.67992739521163,0.191666666666667,0.00840336134453781
10672654,12324,"Kerjamu bagus hari ini.",NA,"Kerjamu bagus hari ini.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_952.txt","Indonesian","Indonesian","ind",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,23,3.72944619490526,2.54509552719291,0.652173913043478,0
10689993,12343,"Kau mendedikasikan hidupmu untuk belajar cara mengecilkan dirimu ke ukuran atom, dan aku menghabiskan belajar rahasia speedforce.",NA,"Kau mendedikasikan hidupmu untuk belajar cara mengecilkan dirimu ke ukuran atom, dan aku menghabiskan belajar rahasia speedforce.",NA,NA,NA,NA,NA,NA,NA,58,"ind_nfi_97.txt","Indonesian","Indonesian","ind",NA,2017,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/id.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,129,4.10026907667821,2.67504124167885,0.186046511627907,0.0078125
10722683,12377,"49005006	Machojab mac chexak'ni subchaho yu tzoti' caw sucal yehi . Yuton sunil huntek'an machiswalil tu' , yuxinto chitit ishowal Comam Dios yiban̈ anma mach chiyijen tzet chala .","49005006","Machojab mac chexak'ni subchaho yu tzoti' caw sucal yehi . Yuton sunil huntek'an machiswalil tu' , yuxinto chitit ishowal Comam Dios yiban̈ anma mach chiyijen tzet chala .",NA,NA,NA,NA,NA,NA,NA,60,"jac_nfi_1.txt","Jakaltek","Popti'","jac",NA,1997,"written","non-fiction","religion","Latn",NA,"The New Testament in Eastern Jacalteco. Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","http://www.bible.is/JACWBT/Matt/1","© Wycliffe Bible Translators1997",NA,"whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.",171,4.23174803398016,2.86422965302628,0.16374269005848,0
10746560,12402,"「じゃあ、みなさん、さようなら。",NA,"「じゃあ、みなさん、さようなら。",NA,NA,NA,NA,NA,NA,NA,61,"jpn_fic_9.txt","Japanese","Japanese","jpn",NA,2010,"written","fiction","general_fiction","Jpan",NA,"E. Phillips Oppenheim, Irekawatta Otoko","http://www.gutenberg.org/files/34158/34158-h/34158-h.htm","http://www.gutenberg.org","http://www.gutenberg.org","part",NA,16,3.625,2.43473644700572,0.8125,0
10748170,12404,"この先 どうしようもなく 誰かを好きになることはできない",NA,"この先 どうしようもなく 誰かを好きになることはできない",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_10.txt","Japanese","Japanese","jpn",NA,NA,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,28,4.35182322555177,3.04966678301896,0.785714285714286,0
10785637,12458,"今まで聞いてきた あなたの間違い",NA,"今まで聞いてきた あなたの間違い",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_11.txt","Japanese","Japanese","jpn",NA,2017,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,16,3.75,2.52860370122013,0.875,0
10806442,12479,"卒業のこととかって 考えんの？",NA,"卒業のこととかって 考えんの？",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_129.txt","Japanese","Japanese","jpn",NA,2016,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,15,3.64022392894185,2.47026545056622,0.866666666666667,0.0714285714285714
10837244,12517,"手で投げればいいのに変な奴だなぁ",NA,"手で投げればいいのに変な奴だなぁ",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_163.txt","Japanese","Japanese","jpn",NA,2016,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,16,3.75,2.5497934482549,0.875,0.0666666666666667
10848671,12530,"固定観念は捨てなさい フレイア",NA,"固定観念は捨てなさい フレイア",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_175.txt","Japanese","Japanese","jpn",NA,2016,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,15,3.90689059560852,2.68334269799217,1,0
10856345,12538,"And the fakers gonna fake, 嘘つき達はウソをつき続けるし",NA,"And the fakers gonna fake, 嘘つき達はウソをつき続けるし",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_182.txt","Japanese","Japanese","jpn",NA,2016,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,41,4.53134949288815,3.13348626417685,0.658536585365854,0.025
10862616,12546,"からからに乾燥したカシの木で 建造された船だから",NA,"からからに乾燥したカシの木で 建造された船だから",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_19.txt","Japanese","Japanese","jpn",NA,2017,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,24,4.10538854220753,2.89632760347684,0.791666666666667,0
10865565,12550,"あなたたちはただ発展と資本の中で 生きているのではない",NA,"あなたたちはただ発展と資本の中で 生きているのではない",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_193.txt","Japanese","Japanese","jpn",NA,2016,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,27,4.20841018726852,2.93071516424897,0.740740740740741,0.0384615384615385
10916923,12616,"{cH00ffff}そうでしょお　母さん？",NA,"{cH00ffff}そうでしょお　母さん？",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_252.txt","Japanese","Japanese","jpn",NA,2015,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,21,3.91612694658828,2.82476653973768,0.80952380952381,0.2
10917791,12617,"でも 周りは 神のような力を",NA,"でも 周りは 神のような力を",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_253.txt","Japanese","Japanese","jpn",NA,2015,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,14,3.66449777920046,2.49568374380324,0.928571428571429,0
10972021,12694,"まあ それが幻覚の強度を増したんでしょう",NA,"まあ それが幻覚の強度を増したんでしょう",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_322.txt","Japanese","Japanese","jpn",NA,2015,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,20,4.22192809488736,2.94962107100925,0.95,0
10977622,12699,"""バルジャー 1975年からFBI密告者""",NA,"""バルジャー 1975年からFBI密告者""",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_327.txt","Japanese","Japanese","jpn",NA,2015,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,21,4.29707932754066,3.01302583963312,0.952380952380952,0
11016159,12747,"そして 他の誰も聞くことができない 必要がないからだ...",NA,"そして 他の誰も聞くことができない 必要がないからだ...",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_370.txt","Japanese","Japanese","jpn",NA,2015,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,29,4.41815728815642,3.05012593742098,0.793103448275862,0.0714285714285714
11055348,12795,"テストの為に採血させて",NA,"テストの為に採血させて",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_413.txt","Japanese","Japanese","jpn",NA,2015,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,11,3.4594316186373,2.29549933939584,1,0
11061087,12799,"うっそー [アバ　グレイテストヒット]",NA,"うっそー [アバ　グレイテストヒット]",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_417.txt","Japanese","Japanese","jpn",NA,2015,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,19,4.14266435554885,2.87739438554198,0.947368421052632,0
11156022,12910,"我々の魂のように　彼らは生物です",NA,"我々の魂のように　彼らは生物です",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_517.txt","Japanese","Japanese","jpn",NA,2014,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,16,3.875,2.69307352640243,0.9375,0
11230808,13003,"彼らは狡猾で好戦的な民族だ",NA,"彼らは狡猾で好戦的な民族だ",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_600.txt","Japanese","Japanese","jpn",NA,2014,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,13,3.70043971814109,2.5027611501705,1,0
11290417,13080,"トレイシー・ブッカー　8歳",NA,"トレイシー・ブッカー　8歳",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_670.txt","Japanese","Japanese","jpn",NA,2014,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,13,3.54659356429494,2.37499468498252,0.923076923076923,0
11308961,13103,"マーティ！ ジェイコブ！ 何だ？",NA,"マーティ！ ジェイコブ！ 何だ？",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_691.txt","Japanese","Japanese","jpn",NA,2014,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,16,3.75,2.50062160064571,0.875,0
11425919,13247,"ああ、すっかり忘れてた",NA,"ああ、すっかり忘れてた",NA,NA,NA,NA,NA,NA,NA,62,"jpn_nfi_820.txt","Japanese","Japanese","jpn",NA,2013,"written","non-fiction","prepared_speeches","Jpan",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/ja.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,11,3.27761343681912,2.2500447939413,0.909090909090909,0.1
