artifact_id,cdli_comments,designation,artifact_type,period,provenience,written_in,archive,composite_no,seal_no,composites,seals,museum_no,accession_no,condition_description,artifact_preservation,period_comments,provenience_comments,artifact_type_comments,is_provenience_uncertain,is_period_uncertain,is_artifact_type_uncertain,is_school_text,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,artifact_comments,seal_information,collections,dates,alternative_years,genres,languages,materials,publications_key,publications_type,publications_exact_ref,publications_comment,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
1855,,"ATU 6, pl. 020, W 12256,b",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16908,,,,,,,0,0,0,0,53,23,82,,,"W 12256,b","Oe XVI,5","1 m über der Hofmauerkante IVa, 50 cm davor",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 20, W 12256,b","Oe XVI,5, 1 m über der Hofmauerkante IVa, 50 cm davor - 3 - vermutlich ein Zeugnis der lexikalische Liste „Vessels"", das mitten in der zweiten Zeile aufhörte.",,, ,0,0,,,0,0,0,0,,
1857,,"ATU 6, pl. 020, W 12256,d",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21457,,,,,,,0,0,0,0,65,22,63,,,"W 12256,d","Oe XVI,5","1 m über der Hofmauerkante IVa, 50 cm davor",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 20, W 12256,d","Fundstelle wie W 12256,b - 3?.",,, ,0,0,,,0,0,0,0,,
1861,,"ATU 6, pl. 020, W 12256,h",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21458,,,,,,,0,0,0,0,30,20,18,,,"W 12256,h","Oe XVI,5","1 m über der Hofmauerkante IVa, 50 cm davor",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 20, W 12256,h","Fundstelle wie W 12256,b - 3?.",,, ,0,0,,,0,0,0,0,,
1862,,"ATU 6, pl. 020, W 12256,m",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21459,,,,,,,0,0,0,0,33,20,28,,,"W 12256,m","Oe XVI,5","1 m über der Hofmauerkante IVa, 50 cm davor",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 20, W 12256,m","Fundstelle wie W 12256,b - 3?.",,, ,0,0,,,0,0,0,0,,
1864,,"ATU 6, pl. 020, W 12256,p",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21460,,,,,,,0,0,0,0,34,20,38,,,"W 12256,p","Oe XVI,5","1 m über der Hofmauerkante IVa, 50 cm davor",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 20, W 12256,p","Fundstelle wie W 12256,b - 3?.",,, ,0,0,,,0,0,0,0,,
1866,,"ATU 6, pl. 020, W 12256,r",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17741,,,,,,,0,0,0,0,40,14,28,,,"W 12256,r","Oe XVI,5","1 m über der Hofmauerkante IVa, 50 cm davor",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 20, W 12256,r","Fundstelle wie W 12256,b - 3? - auf Tafel ist lediglich „12256"" geschrieben, könnte p, q oder r sein.",,, ,0,0,,,0,0,0,0,,
1867,,"ATU 6, pl. 021, W 12256,s",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16825,,,,,,,0,0,0,0,46,22,61,,,"W 12256,s","Oe XVI,5","1 m über der Hofmauerkante IVa, 50 cm davor",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 21, W 12256,s","Fundstelle wie W 12256,b - 3?.",,, ,0,0,,,0,0,0,0,,
1868,,"ATU 6, pl. 021, W 12256,t",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21461,,,,,,,0,0,0,0,74,22,31,,,"W 12256,t","Oe XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 21, W 12256,t","Fundstelle wie W 12256,b - 3?.",,, ,0,0,,,0,0,0,0,,
1872,,"ATU 6, pl. 021, W 13323",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16996,,,,,,,0,0,0,0,23,21,18,,,W 13323,?,"Unter dem alten Bahngeleisestück zwischen Sägegraben und Bahn im Schutt, wohl aus einem Kistchen verloren",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 21, W 13323","unter dem alten Bahngeleisestück zwischen Sägegraben und Bahn im Schutt, wohl aus einem Kistchen verloren - 3 - lexikalische Liste?",,, ,0,0,,,0,0,0,0,,
1873,,"ATU 6, pl. 021, W 13579",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21463,,,,,,,0,0,0,0,50,19,63,,,W 13579,"Od XVII,1",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 21, W 13579","Od XVII,1 - 3? -möglicherweise nicht archaisch.",,, ,0,0,,,0,0,0,0,,
1876,,"ATU 6, pl. 022, W 13662,a2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 17689, a",,,,,,,0,0,0,0,34,24,25,,,"W 13662,a2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 22, W 13662,a2",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1877,,"ATU 6, pl. 022, W 13662,a3+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16956,,,,,,,0,0,0,0,34,18,52,,,"W 13662,s1 + W 13662,a3?","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 22, W 13662,a3+","Fundstelle wie W 13649 - 3 - die Identifizierung des Fragments „a(3)"" ist unsicher.",,, ,0,0,,,0,0,0,0,,
1878,,"ATU 6, pl. 022, W 13662,a4",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21464,,,,,,,0,0,0,0,22,17,29,,,"W 13662,a4","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 22, W 13662,a4",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1879,,"ATU 6, pl. 022, W 13662,b1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16790,,,,,,,0,0,0,0,35,31,70,,,"W 13662,b1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 22, W 13662,b1",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1880,,"ATU 6, pl. 022, W 13662,b2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 17689, b",,,,,,,0,0,0,0,21,18,19,,,"W 13662,b2","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 22, W 13662,b2",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1881,,"ATU 6, pl. 023, W 13662,c2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21465,,,,,,,0,0,0,0,44,21,26,,,"W 13662,c2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 23, W 13662,c2",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1885,,"ATU 6, pl. 023, W 13662,g1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21466,,,,,,,0,0,0,0,22,26,22,,,"W 13662,g1","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 23, W 13662,g1",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1886,,"ATU 6, pl. 023, W 13662,g2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21467,,,,,,,0,0,0,0,41,19,30,,,"W 13662,g2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 23, W 13662,g2",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1888,,"ATU 6, pl. 023, W 13662,h2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17715,,,,,,,0,0,0,0,37,18,28,,,"W 13662,h2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 23, W 13662,h2","Fundstelle wie W 13649 - 3 - das „h"" auf der Tafel könnte auch „k"" sein - lexikalische Liste?",,, ,0,0,,,0,0,0,0,,
1889,,"ATU 6, pl. 023, W 13662,i",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17768,,,,,,,0,0,0,0,35,27,28,,,"W 13662,i1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 23, W 13662,i",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1890,,"ATU 6, pl. 024, W 13662,k1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 17759, a",,,,,,,0,0,0,0,42,16,25,,,"W 13662,k1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 24, W 13662,k1","Fundstelle wie W 13649 - 3 - lexikalische Liste, Schwein oder Fisch? - ein Join mit W13662,k2 ist möglich.",,, ,0,0,,,0,0,0,0,,
1892,,"ATU 6, pl. 024, W 13662,k3+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21468,,,,,,,0,0,0,0,,,,,,"W 13662,k3 + W 13662,kv2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 24, W 13662,k3+",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1894,,"ATU 6, pl. 024, W 13662,m",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17728,,,,,,,0,0,0,0,28,6,20,,,"W 13662,m1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 24, W 13662,m",Fundstelle wie W 13649 - 3 - Oberflächenfragment.,,, ,0,0,,,0,0,0,0,,
1895,,"ATU 6, pl. 024, W 13662,n1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17680,,,,,,,0,0,0,0,36,24,41,,,"W 13662,n1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 24, W 13662,n1",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1897,,"ATU 6, pl. 024, W 13662,n3",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21469,,,,,,,0,0,0,0,24,16,33,,,"W 13662,n3","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 24, W 13662,n3",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1901,,"ATU 6, pl. 025, W 13662,r",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17700,,,,,,,0,0,0,0,29,24,24,,,"W 13662,r1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 25, W 13662,r",Fundstelle wie W 13649 - 3r.,,, ,0,0,,,0,0,0,0,,
1903,,"ATU 6, pl. 025, W 13662,s2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 17767, a",,,,,,,0,0,0,0,47,18,37,,,"W 13662,s2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 25, W 13662,s2",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1904,,"ATU 6, pl. 025, W 13662,t1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17743,,,,,,,0,0,0,0,23,11,28,,,"W 13662,t1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 25, W 13662,t1","Fundstelle wie W 13649 - 3 - Oberflächenfragment - Join mit 13662,c?",,, ,0,0,,,0,0,0,0,,
1905,,"ATU 6, pl. 025, W 13662,t2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21470,,,,,,,0,0,0,0,34,18,26,,,"W 13662,t2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 25, W 13662,t2",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1906,,"ATU 6, pl. 025, W 13662,t3",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21471,,,,,,,0,0,0,0,27,22,18,,,"W 13662,t3","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 25, W 13662,t3",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1907,,"ATU 6, pl. 026, W 13662,u",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16788,,,,,,,0,0,0,0,68,23,35,,,"W 13662,u1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 26, W 13662,u",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1909,,"ATU 6, pl. 026, W 13662,v3",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 17758, g",,,,,,,0,0,0,0,30,13,15,,,"W 13662,v3","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 26, W 13662,v3",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1910,,"ATU 6, pl. 026, W 13662,w1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 17761, a",,,,,,,0,0,0,0,28,14,21,,,"W 13662,w1","Od/e XVI,5",+20.07 m,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 26, W 13662,w1",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1913,,"ATU 6, pl. 026, W 13662,x2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21472,,,,,,,0,0,0,0,31,22,17,,,"W 13662,x2","Od/e XVI,5",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 26, W 13662,x2",Fundstelle wie W 13649 - 3.,,, ,0,0,,,0,0,0,0,,
1916,,"ATU 6, pl. 026, W 13675",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16949,,,,,,,0,0,0,0,47,28,73,,,W 13675,"Oe XVI,5",im Schutt auf Lehmziegeln von IVa,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 26, W 13675","Oe XVI,5, im Schutt auf Lehmziegeln von IVa - 3.",,, ,0,0,,,0,0,0,0,,
1923,,"ATU 6, pl. 028, W 13946,e",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,S999999,VAT 21301,,,,,,,0,0,0,0,45,35,41,,,"W 13946,e","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 28, W 13946,e","Fundstelle wie W 13946,a - 4 - gesiegelt.",,, ,0,0,,,0,0,0,0,,
1924,,"ATU 6, pl. 028, W 13946,f",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,S999999,VAT 21302,,,,,,,0,0,0,0,51,32,46,,,"W 13946,f","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 28, W 13946,f","Fundstelle wie W 13946,a - 4 - gesiegelt.",,, ,0,0,,,0,0,0,0,,
1925,,"ATU 6, pl. 028, W 13946,g",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,S999999,VAT 21303,,,,,,,0,0,0,0,39,27,36,,,"W 13946,g","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 28, W 13946,g","Fundstelle wie W 13946,a - 4 - gesiegelt.",,, ,0,0,,,0,0,0,0,,
1926,,"ATU 6, pl. 028, W 13946,h",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17860,,,,,,,0,0,0,0,30,26,47,,,"W 13946,h","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 28, W 13946,h","Fundstelle wie W 13946,a - 4.",,, ,0,0,,,0,0,0,0,,
1927,,"ATU 6, pl. 029, W 13946,i+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16917,,,,,,,0,0,0,0,77,27,68,,,"W 13946,i + W 13946,k","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 29, W 13946,i+","Fundstelle wie W 13946,a - 4.",,, ,0,0,,,0,0,0,0,,
1929,,"ATU 6, pl. 029, W 13946,l",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16994,,,,,,,0,0,0,0,51,24,42,,,"W 13946,l","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 29, W 13946,l","Fundstelle wie W 13946,a - 4 - auf der Tafel ist „16995"" geschrieben.",,, ,0,0,,,0,0,0,0,,
1930,,"ATU 6, pl. 029, W 13946,m",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21473,,,,,,,0,0,0,0,39,26,55,,,"W 13946,m","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 29, W 13946,m","Fundstelle wie W 13946,a - 4.",,, ,0,0,,,0,0,0,0,,
1932,,"ATU 6, pl. 029, W 13946,n2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16879,,,,,,,0,0,0,0,22,13,16,,,"W 13946,n2","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 29, W 13946,n2","Fundstelle wie W 13946,a - 4.",,, ,0,0,,,0,0,0,0,,
1933,,"ATU 6, pl. 029, W 13946,o+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16875,,,,,,,0,0,0,0,74,32,46,,,"W 13946,o + W 13946,s","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 29, W 13946,o+","Fundstelle wie W 13946,a - 4.",,, ,0,0,,,0,0,0,0,,
1936,,"ATU 6, pl. 030, W 13946,r",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 17886, c",,,,,,,0,0,0,0,34,24,36,,,"W 13946,r","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 30, W 13946,r","Fundstelle wie W 13946,a - 4 - lexikalische Liste?",,, ,0,0,,,0,0,0,0,,
1941,,"ATU 6, pl. 031, W 13946,w",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21474,,,,,,,0,0,0,0,43,27,29,,,"W 13946,w","Pc XVII,4","+17.55 m, unter neubabylonischem Mauerwerk auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 31, W 13946,w","Fundstelle wie W 13946,a - 4.",,, ,0,0,,,0,0,0,0,,
1944,,"ATU 6, pl. 031, W 13989,b",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21475,,,,,,,0,0,0,0,37,25,36,,,"W 13989,b","Pc XVII,4","innerhalb der ""Straße"" auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 31, W 13989,b","Fundstelle wie W 13989,a - 3.",,, ,0,0,,,0,0,0,0,,
1948,,"ATU 6, pl. 032, W 13989,f",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17674,,,,,,,0,0,0,0,33,24,28,,,"W 13989,f","Pc XVII,4","innerhalb der ""Straße"" auf Riemchen",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 32, W 13989,f","Fundstelle wie W 13989,a - 3 - auf der Tafel ist lediglich „13989"" geschrieben.",,, ,0,0,,,0,0,0,0,,
1950,,"ATU 6, pl. 032, W 14017",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21476,,,,,,,0,0,0,0,35,13,31,,,W 14017,"Pb XVII,3",,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 32, W 14017","Fundstelle wie W 14016,a - 3? - auf der Tafel ist „W 14070"", doch wohl = „14017"".",,, ,0,0,,,0,0,0,0,,
1951,,"ATU 6, pl. 032, W 14109",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16766,,,,,,,0,0,0,0,81,15,50,,,W 14109,"Oe XVI,5","+20.10 m, unter neubabylonischen Häusern",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6; Green1987ATU2,primary; history,"pl. 32, W 14109; pl. 60","Oe XVI,5, +20.10 m, unter neubabylonischen Häusern - 3 - ATU 2, Taf. 60 (Vs. ohne Identifizierung).; obv. not identified",,, ,0,0,,,0,0,0,0,,
1952,,"ATU 6, pl. 032, W 14110,a+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16726,,,,,,,0,0,0,0,70,16,45,,,"W 14110,a + W 14110,b","Oe XVI,5","+20.10 m, unter neubabylonischen Häusern",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 32, W 14110,a+",Fundstelle wie W 14109 - 3.,,, ,0,0,,,0,0,0,0,,
1954,,"ATU 6, pl. 033, W 14111,a+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 16872, a",,,,,,,0,0,0,0,95,19,64,,,"W 14111,a + W 14111,b + W 14111,d1 + W 14111,e","Oe XVI,5","+20.10 m, unter neubabylonischen Häusern",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 33, W 14111,a+",Fundstelle wie W 14109 - 3.,,, ,0,0,,,0,0,0,0,,
1956,,"ATU 6, pl. 033, W 14111,c",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 16872, c",,,,,,,0,0,0,0,28,11,28,,,"W 14111,c","Oe XVI,5","+20.10 m, unter neubabylonischen Häusern",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 33, W 14111,c","Fundstelle wie W 14109 - 3 - kein Anschluß zu W14111,a+.",,, ,0,0,,,0,0,0,0,,
1958,,"ATU 6, pl. 033, W 14111,d2+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16993,,,,,,,0,0,0,0,58,18,58,,,"W 14111,d2 + W 14363 + W 14364,a + b","Oe XVI,5","+20.10 m, unter neubabylonischen Häusern",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 33, W 14111,d2+",Fundstelle wie W 14109 - 3 - s. W 14363.,,, ,0,0,,,0,0,0,0,,
1960,,"ATU 6, pl. 033, W 14111,f",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"VAT 16872, f",,,,,,,0,0,0,0,38,15,13,,,"W 14111,f","Oe XVI,5","+20.10 m, unter neubabylonischen Häusern",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund2005ATU6,primary,"pl. 33, W 14111,f","Fundstelle wie W 14109 - 3 - kein Anschluß zu W14111,a+.",,, ,0,0,,,0,0,0,0,,
