id,comments,object_id,ensemble_id,techno_complex,site_name,location,country,longitude,latitude,layer,dating_method,date_bp_max_min,excavation_year,material,object_type,length_mm,width_mm,depth_mm,preservation,short_description,references,sign_coding,coding_certainty
535,Find number: 38/76-109.2,vhc0058,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,undetermined,8.0,6.0,2.0,fragmented,"Tiny, heavily weathered ivory fragment.",Dutkiewicz E. 2021: Taf. 56.10,!≠!,
534,Find number: 38/75-9.2,vhc0057,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,rod/bâton,14.0,4.0,1.0,fragmented,"Heavily weathered, thin fragment of a rod.",Dutkiewicz E. 2021: Taf. 51.11,!vvv! _ !vvv!,
533,Find number: 38/75-38.3,vhc0056,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,rod/bâton,20.0,14.0,7.0,fragmented,"Short, decorated round rod fragment with an utilitarian notch for segmenting. Only a longer line of the decoration is preserved, running across the entire preserved curvature of the surface. Presumably, it is part of a large diamond shape or a cross, similar to those seen on other round rod fragments.",Dutkiewicz E. 2021: Taf. 51.12,!|!,
532,Find number: 38/75-193.1,vhc0055,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,GF/KS,C14,35810±710 - 25900±260,2008,bone,tube/flute,9.0,5.0,2.0,fragmented,Small tubular bone fragment with markings.,Dutkiewicz E. 2021: Taf. 36.5,!vv! _ !vvv!,
531,Find number: 38/74-59.2,vhc0054,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,possible figurine,20.0,9.0,4.0,fragmented,"Elongated, cylindrical piece of ivory with a heavily weathered surface.","Wolf 2015, Taf. 42.18; Dutkiewicz E. 2021: Taf. 28.10",!vvvvvvvvv!,
530,Find number: 38/73-28,vhc0053,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,undetermined,17.0,6.0,2.0,fragmented,Semi-tubular bone fragment with markings.,Dutkiewicz E. 2021: Taf. 59.7,!X/XXX/!,
529,Find number: 38/70-78. Fish figurine,vhc0052,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,figurine zoomorph,70.0,31.0,9.0,almost complete,"The fish is carved from a flat, elongated piece of ivory. Although not all details are anatomically accurate, this figure is clearly identifiable as a fish. The object is flat and has a slight curve. Toward the head, the piece becomes thinner. The head is only roughly carved, lacking details such as eyes or mouth, but the outline of this area on the right side resembles a fish head. On the left, this part is broken. To the back part, the object becomes thicker, with the end not preserved. The carving of the tail fin is not discernible. An elongated dorsal fin is indicated on both sides, with the alignment of the rays correct on the left, but anatomically incorrect on the right, facing forward. The pectoral and pelvic fins, slightly protruding from the pointed-oval outline, are correctly indicated with their rays on the right and incorrectly on the left. Overall, it is observed that many details of the representation are strongly stylized.",AABW2008; Dutkiewicz E. 2021: Taf. 24b-b,!//////////// _ /// _ [!°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°] _ ///// _ // //// _ ≠ _ /////////// _ [!°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°],
528,Find number: 38/70-151,vhc0051,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2007,ivory,undetermined,41.0,14.0,4.0,fragmented,"Heavily weathered, elongated ivory lamella (dentin).",Dutkiewicz E. 2021: Taf. 56.9,X/X||! _ ||||!,
527,Find number: 38/69-102.1,vhc0050,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2007,ivory,undetermined,11.0,3.0,2.0,fragmented,"A small, rod-shaped and heavily weathered ivory fragment.",Dutkiewicz E. 2021: Taf. 56.8,!vvvvvv/v!,
526,"Find number: 38/68-90.1. Zugehörige Fundnummer Vg 29.12. Here only coding of the terminal part. For the base, see Vg 29.12;

Chris: Are there really seven crosses? In Dutkiewicz Tafel 42 I would only see 5 crosses.",vhc0049,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V and HL/KS,C14,35810±710 - 25900±260,2007,bone,spatula/lissoir,90.0,11.0,5.0,almost complete,"Narrow smoother made from a rib, found in the debris of the Riek excavation in 2007. Based on its shape, dimensions, and decorations, one can reasonably assume that it is a missing object from the 1931 excavation, specifically Object Vg 29.12 found in layer V. Therefore, the context for this fragment from the 2007 excavation is also given as AH V.

The object is a long, slightly bent smoother made from a rib. It is broken in the middle, and it does not have the typical wide, curved cap of a classic smoother but rather a narrower end. At the terminal fragment's base, there is a pronounced bend, characteristic of the basal piece found in the 1931 excavation.","Riek 1934, Taf. XXIX.12; Hahn 1977, Taf. 34.4; Dutkiewicz E. 2021: Taf. 42; Hahn J. 1977",X X X X X X X _ vvvvvvvvvvvv!vvvvvvvvvvvvvv _ vvv vvv vv! vvv vvv,
525,Find number: 38/68-19.1,vhc0173,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2007,bone,undetermined,25.0,8.0,3.0,fragmented,Semi-tubular bone fragment.,Dutkiewicz E. 2021: Taf. 59.6,!vvvv v!,
524,Find number: 37/79-11.1,vhc0048,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,bone,tube/flute,6.0,6.0,4.0,fragmented,Small fragment of a thin tubular bone (bird?) with circumferential notches.,Dutkiewicz E. 2021: Taf. 36.4,!$!,
523,Find number: 37/78-5.1,vhc0047,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,undetermined,11.0,5.0,1.0,fragmented,"Thin, heavily weathered ivory fragment.",Dutkiewicz E. 2021: Taf. 56.7,!vvvv!,
522,Find number: 37/77-80.1,vhc0046,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,antler,awl,39.0,9.0,5.0,fragmented,"Basal fragment of an antler point. Presumably, it is a projectile point with a split base, and one wing of the base is broken off.",AABW 2002; Dutkiewicz E. 2021: Taf. 46.7,| | |||| |||! _ vv!,
521,Find number: 37/75-71.3,vhc0045,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,flute,21.0,7.0,,fragmented,"Highly weathered ivory flute fragment. Despite its small size, it exhibits all the typical features of ivory flutes, such as the hollow-cylindrical shape, lateral broken notches, and the beginning of a finger hole.",AABW 2008; Conard et al. 2009; Dutkiewicz E. 2021: Taf. 32.8,!vvvvvvv! _ !v!,
520,Find number: 37/74-84.1,vhc0044,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,figurine zoomorph,38.0,14.0,4.0,fragmented,A strongly reworked elongated ivory fragment. A distinct curvature as well as a tapering on the other side are noticeable. It could be the lateral fragment of an animal figurine.,AABW 2009; Dutkiewicz E. 2021: Taf. 26.5-6,[vv _ v _ v _ vvv _ vv _ vv _ vvv] _ ||l,
519,Find number: 37/72-60.1. Kodierung prüfen!!!,vhc0043,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,possible figurine,20.0,6.0,3.0,fragmented,"Elongated, club-shaped bone fragment, broken at the thick end. It is decorated on two sides with four pattern units.",AABW 2015; Dutkiewicz E. 2021: Taf. 29.13,vvvv/Xv! _ XXXXXXvvv! _,
518,Find number: 37/71-53.1,vhc0042,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,undetermined,11.0,4.0,4.0,fragmented,Fragment of a worked bone with a cross pattern.,Dutkiewicz E. 2021: Taf. 59.5,!XX!,
517,Find number: 37/70-79.1,vhc0041,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,figurine undet.,24.0,17.0,5.0,fragmented,Heavily reworked fragment of an ivory figurine. The preserved surface is carefully smoothed and polished.,"AABW 2008; Wolf 2015, Taf. 43.6; Dutkiewicz E. 2021: Taf. 27.5",(!°°°°°!),
516,Find number: 37/70-64,vhc0040,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,tube/flute,13.0,5.0,2.0,fragmented,Tiny fragment of a tubular bone (unspecified animal) with markings.,Dutkiewicz E. 2021: Taf. 36.3,!XX!,
515,Find number: 37/70-131.1,vhc0039,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,undetermined,10.0,5.0,3.0,fragmented,Semicylindrical bone fragment with markings.,Dutkiewicz E. 2021: Taf. 59.4,!YYY!,
514,Find number: 37/68-95,vhc0038,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,figurine undet.,15.0,5.0,1.0,fragmented,"Small, very flat ivory fragment. The surface is only preserved on a thin strip on the outside. The surface is heavily reworked and smoothed.",Dutkiewicz E. 2021: Taf. 27.4,!vv!,
513,Find number: 37/68-84.1,vhc0037,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,tube/flute,27.0,15.0,10.0,fragmented,A severed epiphysis of a tubular bone (species undetermined).,AABW 2015; Dutkiewicz E. 2021: Taf. 36-2,vv!,
512,Find number: 37/68-80.1,vhc0036,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,undetermined,17.0,5.0,3.0,fragmented,Tube-shaped bone fragment with markings.,Dutkiewicz E. 2021: Taf. 59.3,!vvvvvv!,
511,Find number: 37/67-48.1. Likely belongs to Vg 2a.2,vhc0035,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,figurine zoomorph,14.0,10.0,6.0,fragmented,"Small Fragment of a figurine, very likely belonging to Vg 2a.2.",AABW 2015; Dutkiewicz E. 2021: Taf. 16a.2 16b.12,[!CCCC!],
510,Find number: 36/79-23.1,vhc0034,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,ivory,undetermined,12.0,8.0,5.0,fragmented,"This short, rod-like ivory object with an oval cross-section.","AABW 2009; Wolf 2015, Taf. 43.4; Dutkiewicz E. 2021: Taf. 56.6",!≠!,
509,Find number: 36/76-67.3,vhc0033,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,ivory,possible figurine,14.0,6.0,4.0,fragmented,Small ivory fragment with notches.,Dutkiewicz E. 2021: Taf. 28.9,!vv!,
508,Find number: 36/76-26.1,vhc0032,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,bone,undetermined,17.0,4.0,2.0,fragmented,Tiny marked bone fragment.,Dutkiewicz E. 2021: Taf. 59.2,!||||!,
507,Find number: 36/75-127.1,vhc0031,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,bone,undetermined,35.0,7.0,3.0,fragmented,Semi-tubular bone fragment with markings.,Dutkiewicz E. 2021: Taf. 59.1,!vvvvvvv!,
506,Find number: 36/74-8.1,vhc0030,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,tube/flute,23.0,11.0,4.0,fragmented,"Cropped epiphysis of a radius, approximately the size of a swan or goose.",Dutkiewicz E. 2021: Taf. 36.1,v v v vv! _ v v v vv!,
505,Find number: 36/74-44.1,vhc0029,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,rod/bâton,23.0,10.0,3.0,fragmented,Heavily weathered fragment of a decorated round rod.,Dutkiewicz E. 2021: Taf. 51.10,!| |||| | | ||||! _ v vvv!,
504,Find number: 36/74-41.2,vhc0028,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,undetermined,11.0,7.0,3.0,fragmented,"Small, heavily weathered ivory fragment.","AABW 2010; Wolf 2015, Taf. 43.3; Dutkiewicz E. 2021: Taf. 56.5",(!|////|/|//!),
503,Find number: 36/74-15.1,vhc0171,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,possible figurine,11.0,8.0,2.0,fragmented,"Long ivory fragment with a convex curved, reworked surface.","AABW 2010; Wolf 2015, Taf. 43.2; Dutkiewicz E. 2021: Taf. 28.8",X!,
502,Find number: 36/74-12.1,vhc0170,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,possible figurine,19.0,9.0,2.0,fragmented,"This is an elongated ivory fragment with a convex curved, reworked surface.","AABW 2010; Wolf 2015, Taf. 43.2; Dutkiewicz E. 2021: Taf. 28.7",!XXXXXXXX! _ |,
501,Find number: 36/71-83.1. Zugehörige Fundnummer 36/71-83.1 ?,vhc0027,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,personal ornament,33.0,10.0,3.0,fragmented,"A long, narrow, flat ivory pendant. The piece is broken at the base. It is likely related to the object with the find number 36/71-83.1 below, but cannot be directly matched.","Wolf 2015, Taf. 42.9; Dutkiewicz E. 2021: Taf. 37.7",!//,
500,Find number: 36/69-20.1,vhc0026,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,possible figurine,28.0,17.0,4.0,fragmented,Convex ivory fragment with deep lateral incisions.,"AABW 2010; Wolf 2015, Taf. 43.1; Dutkiewicz E. 2021: Taf. 28.6",|||||! _ vvvvv!,
499,Find number: 36/68-78.1,vhc0025,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,undetermined,12.0,6.0,2.0,fragmented,Tiny fragment of a reworked ivory plate,Dutkiewicz E. 2021: Taf. 56.4,/XX!,
498,Find number: 36/68-68.1,vhc0024,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,figurine undet.,24.0,10.0,6.0,fragmented,"This is a reshaped, slightly concave ivory fragment with a cross line decoration.","AABW 2008; Wolf 2015, Taf. 42.5; Dutkiewicz E. 2021: Taf. 27.3",!XXXXX!,
497,Find number: 36/67-42.2,vhc0023,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,undetermined,23.0,11.0,5.0,fragmented,"This is a bone fragment that has been intentionally reshaped, featuring lateral notches on its sides.",Dutkiewicz E. 2021: Taf. 58.8,vv v! _v!,
496,Find number: 35/75-120,vhc0022,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,ivory,figurine zoomorph,41.0,11.0,9.0,fragmented,"This fragment of an animal figurine is oriented along the longitudinal axis of the tusk. The lower half of the torso is clearly visible, and the leg attachments and abdominal line unmistakably identify it as an animal representation. The figure is notably slender, and its longitudinal axis suggests a dynamic, in-motion appearance. The leg attachments are well-defined, and the robust legs would most likely indicate a mammoth (Mammuthus primigenius) depiction. Although the slim form is unusual, it finds a good comparison in the complete mammoth figurine found in 2006. It is noteworthy that the surface is not smoothed, and traces of workmanship are clearly visible in many areas. It's possible that this figurine was not completed.",AABW 2009; Dutkiewicz E. 2021: Taf. 26.1.-2,[°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°] _ v,
495,Find number: 35/75-119.1,vhc0021,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,bone,undetermined,13.0,5.0,2.0,fragmented,Tube-like bone fragment with markings.,Dutkiewicz E. 2021: Taf. 58.7,!vvv!,
494,Find number: 35/73-104.1,vhc0020,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,personal ornament,28.0,10.0,3.0,fragmented,Thin and elongated pendant made of ivory.,Dutkiewicz E. 2021: Taf. 37.6,/ / / / //!,
493,Find number: 35/71-15.1,vhc0019,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,possible figurine,24.0,12.0,6.0,fragmented,"Heavily rounded, reworked ivory fragment.",Dutkiewicz E. 2021: Taf. 28.5,!//! _!vvvv!,
492,Find number: 35/71-12.1,vhc0018,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,antler,undetermined,14.0,9.0,4.0,fragmented,Small antler fragment with notches.,Dutkiewicz E. 2021: Taf. 58.5,!vvvvv!,
491,Find number: 34/73-31.2,vhc0017,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,spatula/lissoir,81.0,20.0,8.0,almost complete,"Medial fragment of a smoother, possibly from the rib of a large herbivore (Mammoth?).",AABW 2012; Dutkiewicz E. 2021: Taf. 45.5-9,XXXXXXXX/ _ XXXX!,
490,Find number: 34/72-101.1,vhc0016,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,figurine undet.,23.0,12.0,2.0,fragmented,"Flat, elongated fragment with two intersecting rows converging towards each other.","AABW 2012; Wolf 2015, Taf. 42.17; Dutkiewicz E. 2021: Taf. 27.2",!XXXXX! _ !XXXX!,
489,Find number: 34/71-97.1,vhc0015,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,possible figurine,12.0,6.0,2.0,fragmented,Small reworked bone fragment with decorations.,AABW 2014; Dutkiewicz E. 2021: Taf. 29.11,!X|!,
488,Find number: 34/70-55.2,vhc0014,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,20.0,13.0,5.0,fragmented,Marked ivory fragment.,Dutkiewicz E. 2021: Taf. 56.3,!||!,
487,Find number: 34/70-33.2,vhc0013,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,undetermined,15.0,5.0,2.0,fragmented,Semi-tubular bone fragment.,Dutkiewicz E. 2021: Taf. 58.6,!v vvv!,
486,Find number: 34/69-16.1,vhc0012,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,12.0,7.0,3.0,fragmented,Marked ivory fragment.,Dutkiewicz E. 2021: Taf. 56.2,!///!,
485,Find number: 34/68-42.1,vhc0011,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,possible figurine,12.0,8.0,4.0,fragmented,Reworked ivory fragment with markings.,AABW 2014; Dutkiewicz E. 2021: Taf. 27.1,!XX!,
484,Find number: 33/72-97.1,vhc0010,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,tube/flute,14.0,4.0,2.0,fragmented,Small elongated bone fragment with markings.,AABW 2014; Dutkiewicz E. 2021: Taf. 35.7,!vvvvvvvv!,
483,Find number: 33/71-79.1,vhc0009,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,possible figurine,11.0,8.0,2.0,fragmented,Small reworked ivory fragment.,Dutkiewicz E. 2021: Taf. 28.4,!v! _ !v!,
482,Find number: 33/70-73,vhc0008,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,rod/bâton,24.0,14.0,6.0,fragmented,"Decorated round rod fragment, intentionally broken at a utilitarian notch.","Wolf 2015, Taf. 42.4; Dutkiewicz E. 2021: Taf. 51.9",!& _ X,
481,Find number: 33/70-48.1,vhc0007,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,tube/flute,24.0,6.0,3.0,fragmented,Fragment of a bird bone with markings.,Dutkiewicz E. 2021: Taf. 35.6,!v v vv v v!,
479,Find number: 33/67-8.1,vhc0006,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,possible flute,12.0,5.0,3.0,fragmented,"Ivory fragment with parallel notches, possibly a flute fragment.",AABW 2015; Dutkiewicz E. 2021: Taf. 32.13,!vv!,
478,Find number: 32/70-22.1,vhc0005,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,15.0,7.0,3.0,fragmented,"Elongated, all-around reworked ivory fragment with markings all around.",Dutkiewicz E. 2021: Taf. 56.1,⊞ _ !vvvvvv! _ !vvv!,
477,Find number: 31/70-21.1,vhc0004,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,figurine undet.,15.0,5.0,3.0,fragmented,"Reworked ivory fragment, possibly part of a figurine (leg?) with markings.",AABW 2014; Dutkiewicz E. 2021: Taf. 28.3,!v!,
476,Find number: 00/00-08. Lion head,vhc0003,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,-,C14,35810±710 - 25900±260,1952,ivory,figurine zoomorph,30.0,20.0,12.0,almost complete,"Figurine of a lion head. The head is carved along the longitudinal axis of a tusk. The surface is highly smoothed. The figurine is unmistakably recognizable as the head of a felid. All features are rendered in masterful detail. The crown gently transitions into the slightly sloping nasal area. The nose itself is separated from the snout by a depression. The upper lip subtly protrudes forward. The mouth is represented by a cleanly cut notch. The lip cleft starts below the nose and tapers towards the mouth. Above the jaw muscles are the eyes, with the breakage edge on the right side. The eyes are crafted as deep, slightly oval indentations. On the inside of the left eye, several gently curved lines depict the tearduct characteristic of felids. Additionally, two thin, parallel lines mark the nose. Directly behind the eyes, the ears emerge. They stand slightly away from the head, are rounded, and have a depression in the center. Towards the neck, the figurine becomes narrow and then breaks off with deeply incised markings at the back.",Riek 1954; Mauser 1973; Dutkiewicz E. 2021: Taf. 21; Hahn J. 1986,⊞ _ (||/|/|//|||/||/||| |) _ ⊞ _ || _  ⊞ _ | | | _ |||,
475,Find number: 00/00-06,vhc0002,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2006,ivory,possible figurine,,,,fragmented,"Fragment of a possible figurine. It is elongated, slightly curved, and reworked all around.",AABW 2006; Dutkiewicz E. 2021: Taf. 27.9,°°°°°! _ vvvvvvv!,
474,Find number: no find number,vhc0001,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2010,ivory,rod/bâton,28.0,12.0,6.0,fragmented,"Round rod fragment, irregularly broken with reworked surface.",AABW 2010; Dutkiewicz E. 2021: Taf. 51.8,XXXXX!,Very certain
473,Find number: 195/173-35,hss0002,,Aurignacien,Hohlenstein-Stadel,Asselfingen,Germany,10.184000,48.550000,Au,AMS,35185±270,2011,animal tooth,personal ornament,29.0,16.0,12.0,complete,"This tooth pendant was found in 2011 during the excavations inside the Stadel Cave. It was located in the area identified as the spoil from the 1939 excavation, where, among other findings, missing fragments of the Lion Man were discovered. Since additional pieces of personal ornaments from this area come from Wetzels' excavation, this object is also attributed to the Aurignacian. It is a particularly large pendant made from a red deer's antler (Cervus elaphus).",AABW 2012; Wolf et al. 2013; Kind C.-J. et al. 2014; Dutkiewicz E. 2021: Taf. 37.11,vvvv _ ||||,
472,Lion Man,hss0001,,Aurignacien,Hohlenstein-Stadel,Asselfingen,Germany,10.184000,48.550000,Au,AMS,35185±270,1939/1969,ivory,figurine anthropomorph,311.0,,,almost complete,"The so-called Lion Man figurine was found in 1939, but recognized in refitted in 1969, and for a second time in 2013. The figurine was crafted from the right tusk of a mammoth. The head is oriented towards the tip of the tusk, and the pulp cavity forms the crotch of the figurine. The outer sides of the arms are made of cement, as well as the upper part of the back. Many parts of the figurine are missing or could not be matched. Additionally, the surfaces are partially heavily weathered. 
The figure stands upright, with the legs slightly apart. The head is clearly that of a lion, but the position of the head is comparable to that of a human due to the upright posture. The neck starts below the skull, and the face is oriented forward. The snout is broad, with two deep lines marking the nose and mouth. There is no lip cleft, which would be typical for a lion. The eyes are located laterally but facing forward. The ears, in their round shape, are typical lion ears. The neck and the back of the head are noticeably wide and almost seamlessly transition into the back and shoulders. The shoulder blades are distinctly carved. The arms, which have lion-like paws instead of hands, are slightly bent at the body but do not touch the torso. The torso is columnar and elongated, giving the proportions an overstretched appearance. Although the original surface is largely missing in the front torso area, some areas are preserved along the collarbones and in the lower abdominal region. This is evident in the large, deep-set navel and a apron-like extension carved in the front pelvic area. The legs are spread approximately shoulder-width apart. They exhibit distinctly human features such as knees, curved calves, ankles, and heels. It is notable that the feet are not horizontal, suggesting that the figure seems to be standing on tiptoes.",Hahn 1970; Wehrberger 2013; Kind C.-J. et al. 2014; Ebinger-Rist et al. 2014; Dutkiewicz E. 2021: Taf. 11a-11b,||||||| _ ≠ _ vvv _ v,
471,Find number: 99-2084.1,hfc0050,,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2006,ivory,undetermined,17.0,11.0,3.0,fragmented,Fragment of a thin ivory plate with a wide hatching.,"Wolf 2015, Taf. 20.3; Dutkiewicz E. 2021: Taf. 52.6",!≠!,
