object_id,ensemble_id,archaeological_period,archaeological_unit,site_name,site_id,location,country,latitude,longitude,coord_precision,coord_reference,layer,dating_method,date_bp_min,min_lab_number,date_bp_max,max_lab_number,excavation_year,material,material_species,object_type,associated_species,length_mm,width_mm,depth_mm,preservation,short_description,collection,collection_id,references,sign_coding,coding_certainty
vhc0057,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,rod/baton,,14.0,4.0,1.0,fragmented,"Heavily weathered, thin fragment of a rod.",Universität Tübingen,Find No.: 38/75-9.2,"Dutkiewicz 2021: Taf. 51.11; Conard & Bolus 2003, 2008",!vvv! _ !vvv!,certain
vhc0056,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,,2008,ivory,Mammuthus primigenius,rod/baton,,20.0,14.0,7.0,fragmented,"Short, decorated round rod fragment with an utilitarian notch for segmenting. Only a longer line of the decoration is preserved, running across the entire preserved curvature of the surface. Presumably, it is part of a large diamond shape or a cross, similar to those seen on other round rod fragments.",Universität Tübingen,Find No.: 38/75-38.3,"Dutkiewicz 2021: Taf. 51.12; Conard & Bolus 2003, 2008",!/!,uncertain
vhc0055,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,GF/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,tube/flute,,9.0,5.0,2.0,fragmented,Small tubular bone fragment with markings.,Universität Tübingen,Find No.: 38/75-193.1,"Dutkiewicz 2021: Taf. 36.5; Conard & Bolus 2003, 2008",!vv! _ !vvv!,uncertain
vhc0054,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,possible figurine,,20.0,9.0,4.0,fragmented,"Elongated, cylindrical piece of ivory with a heavily weathered surface.",Universität Tübingen,Find No.: 38/74-59.2,"Wolf 2015, Taf. 42.18; Dutkiewicz 2021: Taf. 28.10; Conard & Bolus 2003, 2008",!vvvvvvvvv!,certain
vhc0053,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,undetermined,,17.0,6.0,2.0,fragmented,Semi-tubular bone fragment with markings.,Universität Tübingen,Find No.: 38/73-28,"Dutkiewicz 2021: Taf. 59.7; Conard & Bolus 2003, 2008",!X/XXX/!,uncertain
vhc0052,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,figurine zoomorph,Osteichthyes,70.0,31.0,9.0,almost complete,"The fish is carved from a flat, elongated piece of ivory. Although not all details are anatomically accurate, this figure is clearly identifiable as a fish. The object is flat and has a slight curve. Toward the head, the piece becomes thinner. The head is only roughly carved, lacking details such as eyes or mouth, but the outline of this area on the right side resembles a fish head. On the left, this part is broken. To the back part, the object becomes thicker, with the end not preserved. The carving of the tail fin is not discernible. An elongated dorsal fin is indicated on both sides, with the alignment of the rays correct on the left, but anatomically incorrect on the right, facing forward. The pectoral and pelvic fins, slightly protruding from the pointed-oval outline, are correctly indicated with their rays on the right and incorrectly on the left. Overall, it is observed that many details of the representation are strongly stylized.",MUT Tübingen,Find No.: 38/70-78,"AABW 2008; Dutkiewicz 2021: Taf. 24a-b; Conard & Bolus 2003, 2008",!//////////// _ /// _ [!°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°] _ ///// _ // //// _ ≠ _ /////////// _ [!°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°],very certain
vhc0051,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2007,ivory,Mammuthus primigenius,undetermined,,41.0,14.0,4.0,fragmented,"Heavily weathered, elongated ivory lamella (dentin).",Universität Tübingen,Find No.: 38/70-151,"Dutkiewicz 2021: Taf. 56.9; Conard & Bolus 2003, 2008",X/X||! _ ||||!,uncertain
vhc0050,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2007,ivory,Mammuthus primigenius,undetermined,,11.0,3.0,2.0,fragmented,"A small, rod-shaped and heavily weathered ivory fragment.",Universität Tübingen,Find No.: 38/69-102.1,"Dutkiewicz 2021: Taf. 56.8; Conard & Bolus 2003, 2008",!vvvvvv/v!,uncertain
vhc0049,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,V and HL/KS,C14,30162±1340,H 4054-3210,35810±710,PL0001337A,2007,bone,undetermined,spatula/lissoir,,90.0,11.0,5.0,almost complete,"Narrow smoother made from a rib, found in the debris of the Riek excavation in 2007. Based on its shape, dimensions, and decorations, one can reasonably assume that it is a missing object from the 1931 excavation, specifically Object Vg 29.12 found in layer V. Therefore, the context for this fragment from the 2007 excavation is also given as AH V. The object is a long, slightly bent smoother made from a rib. It is broken in the middle, and it does not have the typical wide, curved cap of a classic smoother but rather a narrower end. At the terminal fragment's base, there is a pronounced bend, characteristic of the basal piece found in the 1931 excavation.",Universität Tübingen,Find No.: 38/68-90.1,"Riek 1934, Taf. XXIX.12; Hahn 1977, Taf. 34.4; Dutkiewicz 2021: Taf. 42; Hahn J. 1977; Conard & Bolus 2003, 2008",X X X X X X _ vvvvvvvvv!vvvvvvvvvvvv _ vvv vvv v!v vvv vvv,certain
vhc0173,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2007,bone,undetermined,undetermined,,25.0,8.0,3.0,fragmented,Semi-tubular bone fragment.,Universität Tübingen,Find No.: 38/68-19.1,"Dutkiewicz 2021: Taf. 59.6; Conard & Bolus 2003, 2008",!vvvv v!,very certain
vhc0048,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2009,bone,undetermined,tube/flute,,6.0,6.0,4.0,fragmented,Small fragment of a thin tubular bone (bird?) with circumferential notches.,Universität Tübingen,Find No.: 37/79-11.1,"Dutkiewicz 2021: Taf. 36.4; Conard & Bolus 2003, 2008",!$!,certain
vhc0047,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,undetermined,,11.0,5.0,1.0,fragmented,"Thin, heavily weathered ivory fragment.",Universität Tübingen,Find No.: 37/78-5.1,"Dutkiewicz 2021: Taf. 56.7; Conard & Bolus 2003, 2008",!vvvv!,certain
vhc0046,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2009,antler,Rangifer tarandus,awl,,39.0,9.0,5.0,fragmented,"Basal fragment of an antler point. Presumably, it is a projectile point with a split base, and one wing of the base is broken off.",Universität Tübingen,Find No.: 37/77-80.1,"AABW 2002; Dutkiewicz 2021: Taf. 46.7; Conard & Bolus 2003, 2008",| | |||| |||! _ vv!,certain
vhc0045,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,flute,,21.0,7.0,,fragmented,"Highly weathered ivory flute fragment. Despite its small size, it exhibits all the typical features of ivory flutes, such as the hollow-cylindrical shape, lateral broken notches, and the beginning of a finger hole.",MUT Tübingen,Find No.: 37/75-71.3,"AABW 2008; Conard et al. 2009; Dutkiewicz 2021: Taf. 32.8; Conard & Bolus 2003, 2008",!vvvvvvv! _ !v!,very certain
vhc0044,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,figurine zoomorph,undetermined,38.0,14.0,4.0,fragmented,A strongly reworked elongated ivory fragment. A distinct curvature as well as a tapering on the other side are noticeable. It could be the lateral fragment of an animal figurine.,Universität Tübingen,Find No.: 37/74-84.1,"AABW 2009; Dutkiewicz 2021: Taf. 26.5-6; Conard & Bolus 2003, 2008",[vv _ v _ v _ vvv _ vv _ vv _ vvv] _ ||l,uncertain
vhc0043,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,possible figurine,,20.0,6.0,3.0,fragmented,"Elongated, club-shaped bone fragment, broken at the thick end. It is decorated on two sides with four pattern units.",Universität Tübingen,Find No.: 37/72-60.1.,"AABW 2015; Dutkiewicz 2021: Taf. 29.13; Conard & Bolus 2003, 2008",vvvv/Xv! _ XXXXXXvvv! _,certain
vhc0042,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,undetermined,,11.0,4.0,4.0,fragmented,Fragment of a worked bone with a cross pattern.,Universität Tübingen,Find No.: 37/71-53.1,"Dutkiewicz 2021: Taf. 59.5; Conard & Bolus 2003, 2008",!XX!,uncertain
vhc0041,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,figurine,undetermined,24.0,17.0,5.0,fragmented,Heavily reworked fragment of an ivory figurine. The preserved surface is carefully smoothed and polished.,Universität Tübingen,Find No.: 37/70-79.1,"AABW 2008; Wolf 2015, Taf. 43.6; Dutkiewicz 2021: Taf. 27.5; Conard & Bolus 2003, 2008",(!°°°°°!),certain
vhc0040,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,tube/flute,,13.0,5.0,2.0,fragmented,Tiny fragment of a tubular bone (unspecified animal) with markings.,Universität Tübingen,Find No.: 37/70-64,"Dutkiewicz 2021: Taf. 36.3; Conard & Bolus 2003, 2008",!XX!,certain
vhc0039,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,undetermined,,10.0,5.0,3.0,fragmented,Semicylindrical bone fragment with markings.,Universität Tübingen,Find No.: 37/70-131.1,"Dutkiewicz 2021: Taf. 59.4; Conard & Bolus 2003, 2008",!YYY!,certain
vhc0038,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,figurine,undetermined,15.0,5.0,1.0,fragmented,"Small, very flat ivory fragment. The surface is only preserved on a thin strip on the outside. The surface is heavily reworked and smoothed.",Universität Tübingen,Find No.: 37/68-95,"Dutkiewicz 2021: Taf. 27.4; Conard & Bolus 2003, 2008",!vv!,uncertain
vhc0037,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,tube/flute,,27.0,15.0,10.0,fragmented,A severed epiphysis of a tubular bone (species undetermined).,Universität Tübingen,Find No.: 37/68-84.1,"AABW 2015; Dutkiewicz 2021: Taf. 36-2; Conard & Bolus 2003, 2008",vv!,certain
vhc0036,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,undetermined,,17.0,5.0,3.0,fragmented,Tube-shaped bone fragment with markings.,Universität Tübingen,Find No.: 37/68-80.1,"Dutkiewicz 2021: Taf. 59.3; Conard & Bolus 2003, 2008",!vvvvvv!,very certain
vhc0035,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,figurine zoomorph,undetermined,14.0,10.0,6.0,fragmented,"Small Fragment of a figurine, very likely belonging to Vg 2a.2.",Universität Tübingen,Find No.: 37/67-48.1,"AABW 2015; Dutkiewicz 2021: Taf. 16a.2 16b.12; Conard & Bolus 2003, 2008",[!CCCC!],very certain
vhc0034,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2009,ivory,Mammuthus primigenius,undetermined,,12.0,8.0,5.0,fragmented,"This short, rod-like ivory object with an oval cross-section.",Universität Tübingen,Find No.: 36/79-23.1,"AABW 2009; Wolf 2015, Taf. 43.4; Dutkiewicz 2021: Taf. 56.6; Conard & Bolus 2003, 2008",!≠!,certain
vhc0033,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2009,ivory,Mammuthus primigenius,possible figurine,,14.0,6.0,4.0,fragmented,Small ivory fragment with notches.,Universität Tübingen,Find No.: 36/76-67.3,"Dutkiewicz 2021: Taf. 28.9; Conard & Bolus 2003, 2008",!vv!,uncertain
vhc0032,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2009,bone,undetermined,undetermined,,17.0,4.0,2.0,fragmented,Tiny marked bone fragment.,Universität Tübingen,Find No.: 36/76-26.1,"Dutkiewicz 2021: Taf. 59.2; Conard & Bolus 2003, 2008",!||||!,very certain
vhc0031,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2009,bone,undetermined,undetermined,,35.0,7.0,3.0,fragmented,Semi-tubular bone fragment with markings.,Universität Tübingen,Find No.: 36/75-127.1,"Dutkiewicz 2021: Taf. 59.1; Conard & Bolus 2003, 2008",!vvvvvvv!,very certain
vhc0030,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,bird,tube/flute,,23.0,11.0,4.0,fragmented,"Cropped epiphysis of a radius, approximately the size of a swan or goose.",Universität Tübingen,Find No.: 36/74-8.1,"Dutkiewicz 2021: Taf. 36.1; Conard & Bolus 2003, 2008",v v v vv! _ v v v vv!,very certain
vhc0029,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,rod/baton,,23.0,10.0,3.0,fragmented,Heavily weathered fragment of a decorated round rod.,Universität Tübingen,Find No.: 36/74-44.1,"Dutkiewicz 2021: Taf. 51.10; Conard & Bolus 2003, 2008",!| |||| | | ||||! _ v vvv!,uncertain
vhc0028,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,undetermined,,11.0,7.0,3.0,fragmented,"Small, heavily weathered ivory fragment.",Universität Tübingen,Find No.: 36/74-41.2,"AABW 2010; Wolf 2015, Taf. 43.3; Dutkiewicz 2021: Taf. 56.5; Conard & Bolus 2003, 2008",(!|////|/|//!),uncertain
vhc0171,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,possible figurine,,11.0,8.0,2.0,fragmented,"Long ivory fragment with a convex curved, reworked surface.",Universität Tübingen,Find No.: 36/74-15.1,"AABW 2010; Wolf 2015, Taf. 43.2; Dutkiewicz 2021: Taf. 28.8; Conard & Bolus 2003, 2008",X!,very certain
vhc0170,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,possible figurine,,19.0,9.0,2.0,fragmented,"This is an elongated ivory fragment with a convex curved, reworked surface.",Universität Tübingen,Find No.: 36/74-12.1,"AABW 2010; Wolf 2015, Taf. 43.2; Dutkiewicz 2021: Taf. 28.7; Conard & Bolus 2003, 2008",!XXXXXXXX! _ /,very certain
vhc0027,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,personal ornament,,33.0,10.0,3.0,fragmented,"A long, narrow, flat ivory pendant. The piece is broken at the base. It is likely related to the object with the find number 36/71-83.1 below, but cannot be directly matched.",Universität Tübingen,Find No.: 36/71-83,"Wolf 2015, Taf. 42.9; Dutkiewicz 2021: Taf. 37.7; Conard & Bolus 2003, 2008",!//,very certain
vhc0026,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,possible figurine,,28.0,17.0,4.0,fragmented,Convex ivory fragment with deep lateral incisions.,Universität Tübingen,Find No.: 36/69-20.1,"AABW 2010; Wolf 2015, Taf. 43.1; Dutkiewicz 2021: Taf. 28.6; Conard & Bolus 2003, 2008",vvvvv! _ vvvvv!,certain
vhc0025,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,undetermined,,12.0,6.0,2.0,fragmented,Tiny fragment of a reworked ivory plate,Universität Tübingen,Find No.: 36/68-78.1,"Dutkiewicz 2021: Taf. 56.4; Conard & Bolus 2003, 2008",/XX!,very certain
vhc0024,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,figurine,undetermined,24.0,10.0,6.0,fragmented,"This is a reshaped, slightly concave ivory fragment with a cross line decoration.",Universität Tübingen,Find No.: 36/68-68.1,"AABW 2008; Wolf 2015, Taf. 42.5; Dutkiewicz E2021: Taf. 27.3; Conard & Bolus 2003, 2008",!XXXXX!,very certain
vhc0023,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,undetermined,,23.0,11.0,5.0,fragmented,"This is a bone fragment that has been intentionally reshaped, featuring lateral notches on its sides.",Universität Tübingen,Find No.: 36/67-42.2,"Dutkiewicz 2021: Taf. 58.8; Conard & Bolus 2003, 2008",vv v! _v!,uncertain
vhc0022,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2009,ivory,Mammuthus primigenius,figurine zoomorph,undetermined,41.0,11.0,9.0,fragmented,"This fragment of an animal figurine is oriented along the longitudinal axis of the tusk. The lower half of the torso is clearly visible, and the leg attachments and abdominal line unmistakably identify it as an animal representation. The figure is notably slender, and its longitudinal axis suggests a dynamic, in-motion appearance. The leg attachments are well-defined, and the robust legs would most likely indicate a mammoth (Mammuthus primigenius) depiction. Although the slim form is unusual, it finds a good comparison in the complete mammoth figurine found in 2006. It is noteworthy that the surface is not smoothed, and traces of workmanship are clearly visible in many areas. It's possible that this figurine was not completed.",MUT Tübingen,Find No.: 35/75-120,"AABW 2009; Dutkiewicz 2021: Taf. 26.1.-2; Conard & Bolus 2003, 2008",[°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°] _ v,uncertain
vhc0021,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,bone,undetermined,undetermined,,13.0,5.0,2.0,fragmented,Tube-like bone fragment with markings.,Universität Tübingen,Find No.: 35/75-119.1,"Dutkiewicz 2021: Taf. 58.7; Conard & Bolus 2003, 2008",!vvv!,very certain
vhc0020,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,personal ornament,,28.0,10.0,3.0,fragmented,Thin and elongated pendant made of ivory.,Universität Tübingen,Find No.: 35/73-104.1,"Dutkiewicz 2021: Taf. 37.6; Conard & Bolus 2003, 2008",/ / / / //!,very certain
vhc0019,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,ivory,Mammuthus primigenius,possible figurine,,24.0,12.0,6.0,fragmented,"Heavily rounded, reworked ivory fragment.",Universität Tübingen,Find No.: 35/71-15.1,"Dutkiewicz 2021: Taf. 28.5; Conard & Bolus 2003, 2008",!//! _!vvvv!,uncertain
vhc0018,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2008,antler,Rangifer tarandus,undetermined,,14.0,9.0,4.0,fragmented,Small antler fragment with notches.,Universität Tübingen,Find No.: 35/71-12.1,"Dutkiewicz 2021: Taf. 58.5; Conard & Bolus 2003, 2008",!vvvvv!,certain
vhc0017,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,bone,Herbivore,spatula/lissoir,,81.0,20.0,8.0,almost complete,"Medial fragment of a smoother, possibly from the rib of a large herbivore (Mammoth?).",Universität Tübingen,Find No.: 34/73-31.2,"AABW 2012; Dutkiewicz 2021: Taf. 45.5-9; Conard & Bolus 2003, 2008",XXXXXXXX/ _ XXXX! _ XXX,very certain
vhc0016,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,figurine,undetermined,23.0,12.0,2.0,fragmented,"Flat, elongated fragment with two intersecting rows of crosses converging towards each other.",Universität Tübingen,Find No.: 34/72-101.1,"AABW 2012; Wolf 2015, Taf. 42.17; Dutkiewicz 2021: Taf. 27.2; Conard & Bolus 2003, 2008",!XXXXX! _ !XXXX!,very certain
vhc0015,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,bone,undetermined,possible figurine,,12.0,6.0,2.0,fragmented,Small reworked bone fragment with decorations.,Universität Tübingen,Find No.: 34/71-97.1,"AABW 2014; Dutkiewicz 2021: Taf. 29.11; Conard & Bolus 2003, 2008",!X/! _ !¤¤¤¤¤¤¤!,very certain
vhc0014,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,undetermined,,20.0,13.0,5.0,fragmented,Marked ivory fragment.,Universität Tübingen,Find No.: 34/70-55.2,"Dutkiewicz 2021: Taf. 56.3; Conard & Bolus 2003, 2008",!||!,certain
vhc0013,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,bone,undetermined,undetermined,,15.0,5.0,2.0,fragmented,Semi-tubular bone fragment.,Universität Tübingen,Find No.: 34/70-33.2,"Dutkiewicz 2021: Taf. 58.6; Conard & Bolus 2003, 2008",!v vvv!,uncertain
vhc0012,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,undetermined,,12.0,7.0,3.0,fragmented,Marked ivory fragment.,Universität Tübingen,Find No.: 34/69-16.1,"Dutkiewicz 2021: Taf. 56.2; Conard & Bolus 2003, 2008",!///!,certain
vhc0011,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,possible figurine,,12.0,8.0,4.0,fragmented,Reworked ivory fragment with markings.,Universität Tübingen,Find No.: 34/68-42.1,"AABW 2014; Dutkiewicz 2021: Taf. 27.1; Conard & Bolus 2003, 2008",!XX!,certain
vhc0010,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,bone,undetermined,tube/flute,,14.0,4.0,2.0,fragmented,Small elongated bone fragment with markings.,Universität Tübingen,Find No.: 33/72-97.1,"AABW 2014; Dutkiewicz 2021: Taf. 35.7; Conard & Bolus 2003, 2008",!vvvvvvvv!,very certain
